time	species	protein	transcript	ribo_density
16.000200	rnapol-vector	0.000000	0.000000	0.000000
16.000200	vector	0.000000	1.000000	0.000000
16.999453	__chromosome_rbs	7.000000	0.000000	0.000000
16.999453	__ribosome	13.000000	0.000000	0.000000
16.999453	__vector_rbs	1.000000	0.000000	0.000000
16.999453	chromosome	0.000000	9.000000	9.666667
16.999453	chromprom	1.000000	0.000000	0.000000
16.999453	medprom	1.000000	0.000000	0.000000
16.999453	rnapol	0.000000	0.000000	0.000000
16.999453	rnapol-chromosome	0.000000	0.000000	0.000000
16.999453	rnapol-vector	0.000000	0.000000	0.000000
16.999453	vector	0.000000	1.000000	0.000000
17.999012	__chromosome_rbs	9.000000	0.000000	0.000000
17.999012	__ribosome	12.000000	0.000000	0.000000
17.999012	__vector_rbs	1.000000	0.000000	0.000000
17.999012	chromosome	0.000000	9.000000	9.777778
17.999012	chromprom	1.000000	0.000000	0.000000
17.999012	medprom	1.000000	0.000000	0.000000
17.999012	rnapol	0.000000	0.000000	0.000000
17.999012	rnapol-chromosome	0.000000	0.000000	0.000000
17.999012	rnapol-vector	0.000000	0.000000	0.000000
17.999012	vector	0.000000	1.000000	0.000000
18.999197	__chromosome_rbs	9.000000	0.000000	0.000000
18.999197	__ribosome	12.000000	0.000000	0.000000
18.999197	__vector_rbs	1.000000	0.000000	0.000000
18.999197	chromosome	0.000000	9.000000	9.777778
18.999197	chromprom	1.000000	0.000000	0.000000
18.999197	medprom	1.000000	0.000000	0.000000
18.999197	rnapol	0.000000	0.000000	0.000000
18.999197	rnapol-chromosome	0.000000	0.000000	0.000000
18.999197	rnapol-vector	0.000000	0.000000	0.000000
18.999197	vector	0.000000	1.000000	0.000000
19.999090	__chromosome_rbs	7.000000	0.000000	0.000000
19.999090	__ribosome	9.000000	0.000000	0.000000
19.999090	__vector_rbs	1.000000	0.000000	0.000000
19.999090	chromosome	0.000000	9.000000	10.111111
19.999090	chromprom	1.000000	0.000000	0.000000
19.999090	medprom	1.000000	0.000000	0.000000
19.999090	rnapol	0.000000	0.000000	0.000000
19.999090	rnapol-chromosome	0.000000	0.000000	0.000000
19.999090	rnapol-vector	0.000000	0.000000	0.000000
19.999090	vector	0.000000	1.000000	0.000000
20.999719	__chromosome_rbs	9.000000	0.000000	0.000000
20.999719	__ribosome	9.000000	0.000000	0.000000
20.999719	__vector_rbs	1.000000	0.000000	0.000000
20.999719	chromosome	0.000000	9.000000	10.111111
20.999719	chromprom	1.000000	0.000000	0.000000
20.999719	medprom	1.000000	0.000000	0.000000
20.999719	rnapol	0.000000	0.000000	0.000000
20.999719	rnapol-chromosome	0.000000	0.000000	0.000000
20.999719	rnapol-vector	0.000000	0.000000	0.000000
20.999719	vector	0.000000	1.000000	0.000000
21.999528	__chromosome_rbs	5.000000	0.000000	0.000000
21.999528	__ribosome	4.000000	0.000000	0.000000
21.999528	__vector_rbs	1.000000	0.000000	0.000000
21.999528	chromosome	0.000000	9.000000	10.666667
21.999528	chromprom	1.000000	0.000000	0.000000
21.999528	medprom	1.000000	0.000000	0.000000
21.999528	rnapol	0.000000	0.000000	0.000000
21.999528	rnapol-chromosome	0.000000	0.000000	0.000000
21.999528	rnapol-vector	0.000000	0.000000	0.000000
21.999528	vector	0.000000	1.000000	0.000000
22.999330	__chromosome_rbs	9.000000	0.000000	0.000000
22.999330	__ribosome	4.000000	0.000000	0.000000
22.999330	__vector_rbs	1.000000	0.000000	0.000000
22.999330	chromosome	0.000000	9.000000	10.666667
22.999330	chromprom	1.000000	0.000000	0.000000
22.999330	medprom	1.000000	0.000000	0.000000
22.999330	rnapol	0.000000	0.000000	0.000000
22.999330	rnapol-chromosome	0.000000	0.000000	0.000000
22.999330	rnapol-vector	0.000000	0.000000	0.000000
22.999330	vector	0.000000	1.000000	0.000000
23.999469	__chromosome_rbs	9.000000	0.000000	0.000000
23.999469	__ribosome	4.000000	0.000000	0.000000
23.999469	__vector_rbs	1.000000	0.000000	0.000000
23.999469	chromosome	0.000000	9.000000	10.666667
23.999469	chromprom	1.000000	0.000000	0.000000
23.999469	medprom	1.000000	0.000000	0.000000
23.999469	rnapol	0.000000	0.000000	0.000000
23.999469	rnapol-chromosome	0.000000	0.000000	0.000000
23.999469	rnapol-vector	0.000000	0.000000	0.000000
23.999469	vector	0.000000	1.000000	0.000000
24.999090	__chromosome_rbs	9.000000	0.000000	0.000000
24.999090	__ribosome	4.000000	0.000000	0.000000
24.999090	__vector_rbs	1.000000	0.000000	0.000000
24.999090	chromosome	0.000000	9.000000	10.666667
24.999090	chromprom	1.000000	0.000000	0.000000
24.999090	medprom	1.000000	0.000000	0.000000
24.999090	rnapol	0.000000	0.000000	0.000000
24.999090	rnapol-chromosome	0.000000	0.000000	0.000000
24.999090	rnapol-vector	0.000000	0.000000	0.000000
24.999090	vector	0.000000	1.000000	0.000000
25.999040	__chromosome_rbs	8.000000	0.000000	0.000000
25.999040	__ribosome	3.000000	0.000000	0.000000
25.999040	__vector_rbs	1.000000	0.000000	0.000000
25.999040	chromosome	0.000000	9.000000	10.777778
25.999040	chromprom	1.000000	0.000000	0.000000
25.999040	medprom	1.000000	0.000000	0.000000
25.999040	rnapol	1.000000	0.000000	0.000000
25.999040	rnapol-chromosome	0.000000	0.000000	0.000000
25.999040	rnapol-vector	0.000000	0.000000	0.000000
25.999040	vector	0.000000	1.000000	0.000000
26.999581	__chromosome_rbs	10.000000	0.000000	0.000000
26.999581	__ribosome	3.000000	0.000000	0.000000
26.999581	__vector_rbs	1.000000	0.000000	0.000000
26.999581	chromosome	0.000000	10.000000	9.700000
26.999581	chromprom	1.000000	0.000000	0.000000
26.999581	medprom	1.000000	0.000000	0.000000
26.999581	rnapol	1.000000	0.000000	0.000000
26.999581	rnapol-chromosome	0.000000	0.000000	0.000000
26.999581	rnapol-vector	0.000000	0.000000	0.000000
26.999581	vector	0.000000	1.000000	0.000000
27.999288	__chromosome_rbs	11.000000	0.000000	0.000000
27.999288	__ribosome	3.000000	0.000000	0.000000
27.999288	__vector_rbs	1.000000	0.000000	0.000000
27.999288	chromosome	0.000000	11.000000	8.818182
27.999288	chromprom	0.000000	0.000000	0.000000
27.999288	medprom	1.000000	0.000000	0.000000
27.999288	rnapol	0.000000	0.000000	0.000000
27.999288	rnapol-chromosome	0.000000	0.000000	0.000000
27.999288	rnapol-vector	0.000000	0.000000	0.000000
27.999288	vector	0.000000	1.000000	0.000000
28.999020	__chromosome_rbs	11.000000	0.000000	0.000000
28.999020	__ribosome	1.000000	0.000000	0.000000
28.999020	__vector_rbs	1.000000	0.000000	0.000000
28.999020	chromosome	0.000000	12.000000	8.250000
28.999020	chromprom	1.000000	0.000000	0.000000
28.999020	medprom	1.000000	0.000000	0.000000
28.999020	rnapol	2.000000	0.000000	0.000000
28.999020	rnapol-chromosome	0.000000	0.000000	0.000000
28.999020	rnapol-vector	0.000000	0.000000	0.000000
28.999020	vector	0.000000	1.000000	0.000000
29.999748	__chromosome_rbs	13.000000	0.000000	0.000000
29.999748	__ribosome	1.000000	0.000000	0.000000
29.999748	__vector_rbs	1.000000	0.000000	0.000000
29.999748	chromosome	0.000000	13.000000	7.615385
29.999748	chromprom	1.000000	0.000000	0.000000
29.999748	medprom	1.000000	0.000000	0.000000
29.999748	rnapol	2.000000	0.000000	0.000000
29.999748	rnapol-chromosome	0.000000	0.000000	0.000000
29.999748	rnapol-vector	0.000000	0.000000	0.000000
29.999748	vector	0.000000	1.000000	0.000000
30.999049	__chromosome_rbs	15.000000	0.000000	0.000000
30.999049	__ribosome	1.000000	0.000000	0.000000
30.999049	__vector_rbs	1.000000	0.000000	0.000000
30.999049	chromosome	0.000000	15.000000	6.600000
30.999049	chromprom	1.000000	0.000000	0.000000
30.999049	medprom	1.000000	0.000000	0.000000
30.999049	rnapol	4.000000	0.000000	0.000000
30.999049	rnapol-chromosome	0.000000	0.000000	0.000000
30.999049	rnapol-vector	0.000000	0.000000	0.000000
30.999049	vector	0.000000	1.000000	0.000000
31.999094	__chromosome_rbs	16.000000	0.000000	0.000000
31.999094	__ribosome	0.000000	0.000000	0.000000
31.999094	__vector_rbs	1.000000	0.000000	0.000000
31.999094	chromosome	0.000000	16.000000	6.250000
31.999094	chromprom	1.000000	0.000000	0.000000
31.999094	medprom	1.000000	0.000000	0.000000
31.999094	rnapol	3.000000	0.000000	0.000000
31.999094	rnapol-chromosome	0.000000	0.000000	0.000000
31.999094	rnapol-vector	0.000000	0.000000	0.000000
31.999094	vector	0.000000	1.000000	0.000000
32.999010	__chromosome_rbs	17.000000	0.000000	0.000000
32.999010	__ribosome	0.000000	0.000000	0.000000
32.999010	__vector_rbs	1.000000	0.000000	0.000000
32.999010	chromosome	0.000000	17.000000	5.882353
32.999010	chromprom	1.000000	0.000000	0.000000
32.999010	medprom	1.000000	0.000000	0.000000
32.999010	rnapol	2.000000	0.000000	0.000000
32.999010	rnapol-chromosome	0.000000	0.000000	0.000000
32.999010	rnapol-vector	0.000000	0.000000	0.000000
32.999010	vector	0.000000	1.000000	0.000000
33.999052	__chromosome_rbs	17.000000	0.000000	0.000000
33.999052	__ribosome	2.000000	0.000000	0.000000
33.999052	__vector_rbs	1.000000	0.000000	0.000000
33.999052	chromosome	2.000000	17.000000	5.764706
33.999052	chromprom	0.000000	0.000000	0.000000
33.999052	medprom	1.000000	0.000000	0.000000
33.999052	rnapol	1.000000	0.000000	0.000000
33.999052	rnapol-chromosome	0.000000	0.000000	0.000000
33.999052	rnapol-vector	0.000000	0.000000	0.000000
33.999052	vector	0.000000	1.000000	0.000000
34.999358	__chromosome_rbs	16.000000	0.000000	0.000000
34.999358	__ribosome	2.000000	0.000000	0.000000
34.999358	__vector_rbs	1.000000	0.000000	0.000000
34.999358	chromosome	5.000000	18.000000	5.444444
34.999358	chromprom	1.000000	0.000000	0.000000
34.999358	medprom	1.000000	0.000000	0.000000
34.999358	rnapol	1.000000	0.000000	0.000000
34.999358	rnapol-chromosome	0.000000	0.000000	0.000000
34.999358	rnapol-vector	0.000000	0.000000	0.000000
34.999358	vector	0.000000	1.000000	0.000000
35.999410	__chromosome_rbs	17.000000	0.000000	0.000000
35.999410	__ribosome	3.000000	0.000000	0.000000
35.999410	__vector_rbs	1.000000	0.000000	0.000000
35.999410	chromosome	7.000000	18.000000	5.388889
35.999410	chromprom	0.000000	0.000000	0.000000
35.999410	medprom	1.000000	0.000000	0.000000
35.999410	rnapol	0.000000	0.000000	0.000000
35.999410	rnapol-chromosome	0.000000	0.000000	0.000000
35.999410	rnapol-vector	0.000000	0.000000	0.000000
35.999410	vector	0.000000	1.000000	0.000000
36.999017	__chromosome_rbs	19.000000	0.000000	0.000000
36.999017	__ribosome	7.000000	0.000000	0.000000
36.999017	__vector_rbs	1.000000	0.000000	0.000000
36.999017	chromosome	11.000000	19.000000	4.894737
36.999017	chromprom	1.000000	0.000000	0.000000
36.999017	medprom	1.000000	0.000000	0.000000
36.999017	rnapol	0.000000	0.000000	0.000000
36.999017	rnapol-chromosome	0.000000	0.000000	0.000000
36.999017	rnapol-vector	0.000000	0.000000	0.000000
36.999017	vector	0.000000	1.000000	0.000000
37.999063	__chromosome_rbs	17.000000	0.000000	0.000000
37.999063	__ribosome	10.000000	0.000000	0.000000
37.999063	__vector_rbs	1.000000	0.000000	0.000000
37.999063	chromosome	18.000000	19.000000	4.736842
37.999063	chromprom	1.000000	0.000000	0.000000
37.999063	medprom	1.000000	0.000000	0.000000
37.999063	rnapol	0.000000	0.000000	0.000000
37.999063	rnapol-chromosome	0.000000	0.000000	0.000000
37.999063	rnapol-vector	0.000000	0.000000	0.000000
37.999063	vector	0.000000	1.000000	0.000000
38.999042	__chromosome_rbs	18.000000	0.000000	0.000000
38.999042	__ribosome	16.000000	0.000000	0.000000
38.999042	__vector_rbs	1.000000	0.000000	0.000000
38.999042	chromosome	25.000000	19.000000	4.421053
38.999042	chromprom	1.000000	0.000000	0.000000
38.999042	medprom	1.000000	0.000000	0.000000
38.999042	rnapol	0.000000	0.000000	0.000000
38.999042	rnapol-chromosome	0.000000	0.000000	0.000000
38.999042	rnapol-vector	0.000000	0.000000	0.000000
38.999042	vector	0.000000	1.000000	0.000000
39.999177	__chromosome_rbs	16.000000	0.000000	0.000000
39.999177	__ribosome	18.000000	0.000000	0.000000
39.999177	__vector_rbs	1.000000	0.000000	0.000000
39.999177	chromosome	32.000000	19.000000	4.315789
39.999177	chromprom	1.000000	0.000000	0.000000
39.999177	medprom	1.000000	0.000000	0.000000
39.999177	rnapol	0.000000	0.000000	0.000000
39.999177	rnapol-chromosome	0.000000	0.000000	0.000000
39.999177	rnapol-vector	0.000000	0.000000	0.000000
39.999177	vector	0.000000	1.000000	0.000000
40.999844	__chromosome_rbs	16.000000	0.000000	0.000000
40.999844	__ribosome	19.000000	0.000000	0.000000
40.999844	__vector_rbs	1.000000	0.000000	0.000000
40.999844	chromosome	39.000000	19.000000	4.263158
40.999844	chromprom	1.000000	0.000000	0.000000
40.999844	medprom	1.000000	0.000000	0.000000
40.999844	rnapol	0.000000	0.000000	0.000000
40.999844	rnapol-chromosome	0.000000	0.000000	0.000000
40.999844	rnapol-vector	0.000000	0.000000	0.000000
40.999844	vector	0.000000	1.000000	0.000000
41.999262	__chromosome_rbs	14.000000	0.000000	0.000000
41.999262	__ribosome	17.000000	0.000000	0.000000
41.999262	__vector_rbs	1.000000	0.000000	0.000000
41.999262	chromosome	47.000000	19.000000	4.368421
41.999262	chromprom	1.000000	0.000000	0.000000
41.999262	medprom	1.000000	0.000000	0.000000
41.999262	rnapol	0.000000	0.000000	0.000000
41.999262	rnapol-chromosome	0.000000	0.000000	0.000000
41.999262	rnapol-vector	0.000000	0.000000	0.000000
41.999262	vector	0.000000	1.000000	0.000000
42.999048	__chromosome_rbs	16.000000	0.000000	0.000000
42.999048	__ribosome	18.000000	0.000000	0.000000
42.999048	__vector_rbs	1.000000	0.000000	0.000000
42.999048	chromosome	53.000000	19.000000	4.315789
42.999048	chromprom	1.000000	0.000000	0.000000
42.999048	medprom	1.000000	0.000000	0.000000
42.999048	rnapol	0.000000	0.000000	0.000000
42.999048	rnapol-chromosome	0.000000	0.000000	0.000000
42.999048	rnapol-vector	0.000000	0.000000	0.000000
42.999048	vector	0.000000	1.000000	0.000000
43.999180	__chromosome_rbs	17.000000	0.000000	0.000000
43.999180	__ribosome	16.000000	0.000000	0.000000
43.999180	__vector_rbs	1.000000	0.000000	0.000000
43.999180	chromosome	56.000000	19.000000	4.421053
43.999180	chromprom	1.000000	0.000000	0.000000
43.999180	medprom	1.000000	0.000000	0.000000
43.999180	rnapol	0.000000	0.000000	0.000000
43.999180	rnapol-chromosome	0.000000	0.000000	0.000000
43.999180	rnapol-vector	0.000000	0.000000	0.000000
43.999180	vector	0.000000	1.000000	0.000000
44.999256	__chromosome_rbs	16.000000	0.000000	0.000000
44.999256	__ribosome	17.000000	0.000000	0.000000
44.999256	__vector_rbs	1.000000	0.000000	0.000000
44.999256	chromosome	64.000000	19.000000	4.368421
44.999256	chromprom	1.000000	0.000000	0.000000
44.999256	medprom	1.000000	0.000000	0.000000
44.999256	rnapol	0.000000	0.000000	0.000000
44.999256	rnapol-chromosome	0.000000	0.000000	0.000000
44.999256	rnapol-vector	0.000000	0.000000	0.000000
44.999256	vector	0.000000	1.000000	0.000000
46.000378	__chromosome_rbs	17.000000	0.000000	0.000000
46.000378	__ribosome	19.000000	0.000000	0.000000
46.000378	__vector_rbs	1.000000	0.000000	0.000000
46.000378	chromosome	72.000000	19.000000	4.263158
46.000378	chromprom	1.000000	0.000000	0.000000
46.000378	medprom	1.000000	0.000000	0.000000
46.000378	rnapol	0.000000	0.000000	0.000000
46.000378	rnapol-chromosome	0.000000	0.000000	0.000000
46.000378	rnapol-vector	0.000000	0.000000	0.000000
46.000378	vector	0.000000	1.000000	0.000000
46.999245	__chromosome_rbs	15.000000	0.000000	0.000000
46.999245	__ribosome	21.000000	0.000000	0.000000
46.999245	__vector_rbs	1.000000	0.000000	0.000000
46.999245	chromosome	80.000000	19.000000	4.157895
46.999245	chromprom	1.000000	0.000000	0.000000
46.999245	medprom	1.000000	0.000000	0.000000
46.999245	rnapol	0.000000	0.000000	0.000000
46.999245	rnapol-chromosome	0.000000	0.000000	0.000000
46.999245	rnapol-vector	0.000000	0.000000	0.000000
46.999245	vector	0.000000	1.000000	0.000000
47.999040	__chromosome_rbs	16.000000	0.000000	0.000000
47.999040	__ribosome	20.000000	0.000000	0.000000
47.999040	__vector_rbs	1.000000	0.000000	0.000000
47.999040	chromosome	84.000000	19.000000	4.210526
47.999040	chromprom	1.000000	0.000000	0.000000
47.999040	medprom	1.000000	0.000000	0.000000
47.999040	rnapol	0.000000	0.000000	0.000000
47.999040	rnapol-chromosome	0.000000	0.000000	0.000000
47.999040	rnapol-vector	0.000000	0.000000	0.000000
47.999040	vector	0.000000	1.000000	0.000000
48.999461	__chromosome_rbs	16.000000	0.000000	0.000000
48.999461	__ribosome	15.000000	0.000000	0.000000
48.999461	__vector_rbs	1.000000	0.000000	0.000000
48.999461	chromosome	85.000000	19.000000	4.473684
48.999461	chromprom	1.000000	0.000000	0.000000
48.999461	medprom	1.000000	0.000000	0.000000
48.999461	rnapol	0.000000	0.000000	0.000000
48.999461	rnapol-chromosome	0.000000	0.000000	0.000000
48.999461	rnapol-vector	0.000000	0.000000	0.000000
48.999461	vector	0.000000	1.000000	0.000000
49.999706	__chromosome_rbs	15.000000	0.000000	0.000000
49.999706	__ribosome	10.000000	0.000000	0.000000
49.999706	__vector_rbs	1.000000	0.000000	0.000000
49.999706	chromosome	86.000000	19.000000	4.736842
49.999706	chromprom	1.000000	0.000000	0.000000
49.999706	medprom	1.000000	0.000000	0.000000
49.999706	rnapol	0.000000	0.000000	0.000000
49.999706	rnapol-chromosome	0.000000	0.000000	0.000000
49.999706	rnapol-vector	0.000000	0.000000	0.000000
49.999706	vector	0.000000	1.000000	0.000000
50.999463	__chromosome_rbs	18.000000	0.000000	0.000000
50.999463	__ribosome	7.000000	0.000000	0.000000
50.999463	__vector_rbs	1.000000	0.000000	0.000000
50.999463	chromosome	87.000000	19.000000	4.894737
50.999463	chromprom	1.000000	0.000000	0.000000
50.999463	medprom	1.000000	0.000000	0.000000
50.999463	rnapol	0.000000	0.000000	0.000000
50.999463	rnapol-chromosome	0.000000	0.000000	0.000000
50.999463	rnapol-vector	0.000000	0.000000	0.000000
50.999463	vector	0.000000	1.000000	0.000000
51.999012	__chromosome_rbs	18.000000	0.000000	0.000000
51.999012	__ribosome	7.000000	0.000000	0.000000
51.999012	__vector_rbs	1.000000	0.000000	0.000000
51.999012	chromosome	89.000000	19.000000	4.894737
51.999012	chromprom	1.000000	0.000000	0.000000
51.999012	medprom	1.000000	0.000000	0.000000
51.999012	rnapol	0.000000	0.000000	0.000000
51.999012	rnapol-chromosome	0.000000	0.000000	0.000000
