time	species	protein	transcript	ribo_density
16.000687	strongprom	1.000000	0.000000	0.000000
16.000687	vector	0.000000	7.000000	0.285714
16.999409	__chromosome_rbs	3.000000	0.000000	0.000000
16.999409	__ribosome	65.000000	0.000000	0.000000
16.999409	__vector_rbs	7.000000	0.000000	0.000000
16.999409	chromosome	0.000000	3.000000	11.000000
16.999409	chromprom	1.000000	0.000000	0.000000
16.999409	rnapol	0.000000	0.000000	0.000000
16.999409	rnapol-chromosome	0.000000	0.000000	0.000000
16.999409	rnapol-vector	0.000000	0.000000	0.000000
16.999409	strongprom	1.000000	0.000000	0.000000
16.999409	vector	0.000000	7.000000	0.285714
17.999926	__chromosome_rbs	2.000000	0.000000	0.000000
17.999926	__ribosome	62.000000	0.000000	0.000000
17.999926	__vector_rbs	7.000000	0.000000	0.000000
17.999926	chromosome	0.000000	3.000000	12.000000
17.999926	chromprom	1.000000	0.000000	0.000000
17.999926	rnapol	0.000000	0.000000	0.000000
17.999926	rnapol-chromosome	0.000000	0.000000	0.000000
17.999926	rnapol-vector	0.000000	0.000000	0.000000
17.999926	strongprom	1.000000	0.000000	0.000000
17.999926	vector	0.000000	7.000000	0.285714
18.999608	__chromosome_rbs	3.000000	0.000000	0.000000
18.999608	__ribosome	60.000000	0.000000	0.000000
18.999608	__vector_rbs	7.000000	0.000000	0.000000
18.999608	chromosome	0.000000	3.000000	12.666667
18.999608	chromprom	1.000000	0.000000	0.000000
18.999608	rnapol	0.000000	0.000000	0.000000
18.999608	rnapol-chromosome	0.000000	0.000000	0.000000
18.999608	rnapol-vector	0.000000	0.000000	0.000000
18.999608	strongprom	1.000000	0.000000	0.000000
18.999608	vector	0.000000	7.000000	0.285714
19.999317	__chromosome_rbs	2.000000	0.000000	0.000000
19.999317	__ribosome	57.000000	0.000000	0.000000
19.999317	__vector_rbs	7.000000	0.000000	0.000000
19.999317	chromosome	0.000000	3.000000	13.666667
19.999317	chromprom	1.000000	0.000000	0.000000
19.999317	rnapol	0.000000	0.000000	0.000000
19.999317	rnapol-chromosome	0.000000	0.000000	0.000000
19.999317	rnapol-vector	0.000000	0.000000	0.000000
19.999317	strongprom	1.000000	0.000000	0.000000
19.999317	vector	0.000000	7.000000	0.285714
20.999780	__chromosome_rbs	2.000000	0.000000	0.000000
20.999780	__ribosome	55.000000	0.000000	0.000000
20.999780	__vector_rbs	7.000000	0.000000	0.000000
20.999780	chromosome	0.000000	3.000000	14.333333
20.999780	chromprom	1.000000	0.000000	0.000000
20.999780	rnapol	0.000000	0.000000	0.000000
20.999780	rnapol-chromosome	0.000000	0.000000	0.000000
20.999780	rnapol-vector	0.000000	0.000000	0.000000
20.999780	strongprom	1.000000	0.000000	0.000000
20.999780	vector	0.000000	7.000000	0.285714
21.999951	__chromosome_rbs	2.000000	0.000000	0.000000
21.999951	__ribosome	52.000000	0.000000	0.000000
21.999951	__vector_rbs	7.000000	0.000000	0.000000
21.999951	chromosome	0.000000	3.000000	15.333333
21.999951	chromprom	1.000000	0.000000	0.000000
21.999951	rnapol	0.000000	0.000000	0.000000
21.999951	rnapol-chromosome	0.000000	0.000000	0.000000
21.999951	rnapol-vector	0.000000	0.000000	0.000000
21.999951	strongprom	1.000000	0.000000	0.000000
21.999951	vector	0.000000	7.000000	0.285714
22.999585	__chromosome_rbs	3.000000	0.000000	0.000000
22.999585	__ribosome	51.000000	0.000000	0.000000
22.999585	__vector_rbs	7.000000	0.000000	0.000000
22.999585	chromosome	0.000000	3.000000	15.666667
22.999585	chromprom	1.000000	0.000000	0.000000
22.999585	rnapol	0.000000	0.000000	0.000000
22.999585	rnapol-chromosome	0.000000	0.000000	0.000000
22.999585	rnapol-vector	0.000000	0.000000	0.000000
22.999585	strongprom	1.000000	0.000000	0.000000
22.999585	vector	0.000000	7.000000	0.285714
23.999133	__chromosome_rbs	2.000000	0.000000	0.000000
23.999133	__ribosome	49.000000	0.000000	0.000000
23.999133	__vector_rbs	7.000000	0.000000	0.000000
23.999133	chromosome	0.000000	3.000000	16.333333
23.999133	chromprom	1.000000	0.000000	0.000000
23.999133	rnapol	1.000000	0.000000	0.000000
23.999133	rnapol-chromosome	0.000000	0.000000	0.000000
23.999133	rnapol-vector	0.000000	0.000000	0.000000
23.999133	strongprom	1.000000	0.000000	0.000000
23.999133	vector	0.000000	7.000000	0.285714
24.999128	__chromosome_rbs	3.000000	0.000000	0.000000
24.999128	__ribosome	49.000000	0.000000	0.000000
24.999128	__vector_rbs	7.000000	0.000000	0.000000
24.999128	chromosome	0.000000	3.000000	16.333333
24.999128	chromprom	1.000000	0.000000	0.000000
24.999128	rnapol	0.000000	0.000000	0.000000
24.999128	rnapol-chromosome	0.000000	0.000000	0.000000
24.999128	rnapol-vector	0.000000	0.000000	0.000000
24.999128	strongprom	1.000000	0.000000	0.000000
24.999128	vector	0.000000	7.000000	0.285714
26.000077	__chromosome_rbs	3.000000	0.000000	0.000000
26.000077	__ribosome	48.000000	0.000000	0.000000
26.000077	__vector_rbs	8.000000	0.000000	0.000000
26.000077	chromosome	0.000000	3.000000	16.666667
26.000077	chromprom	1.000000	0.000000	0.000000
26.000077	rnapol	1.000000	0.000000	0.000000
26.000077	rnapol-chromosome	0.000000	0.000000	0.000000
26.000077	rnapol-vector	0.000000	0.000000	0.000000
26.000077	strongprom	1.000000	0.000000	0.000000
26.000077	vector	0.000000	8.000000	0.250000
26.999431	__chromosome_rbs	3.000000	0.000000	0.000000
26.999431	__ribosome	47.000000	0.000000	0.000000
26.999431	__vector_rbs	8.000000	0.000000	0.000000
26.999431	chromosome	0.000000	3.000000	17.000000
26.999431	chromprom	0.000000	0.000000	0.000000
26.999431	rnapol	0.000000	0.000000	0.000000
26.999431	rnapol-chromosome	0.000000	0.000000	0.000000
26.999431	rnapol-vector	0.000000	0.000000	0.000000
26.999431	strongprom	1.000000	0.000000	0.000000
26.999431	vector	0.000000	8.000000	0.250000
27.999802	__chromosome_rbs	2.000000	0.000000	0.000000
27.999802	__ribosome	44.000000	0.000000	0.000000
27.999802	__vector_rbs	9.000000	0.000000	0.000000
27.999802	chromosome	0.000000	4.000000	13.500000
27.999802	chromprom	1.000000	0.000000	0.000000
27.999802	rnapol	0.000000	0.000000	0.000000
27.999802	rnapol-chromosome	0.000000	0.000000	0.000000
27.999802	rnapol-vector	0.000000	0.000000	0.000000
27.999802	strongprom	0.000000	0.000000	0.000000
27.999802	vector	0.000000	9.000000	0.222222
28.999403	__chromosome_rbs	1.000000	0.000000	0.000000
28.999403	__ribosome	40.000000	0.000000	0.000000
28.999403	__vector_rbs	10.000000	0.000000	0.000000
28.999403	chromosome	0.000000	4.000000	14.500000
28.999403	chromprom	1.000000	0.000000	0.000000
28.999403	rnapol	2.000000	0.000000	0.000000
28.999403	rnapol-chromosome	0.000000	0.000000	0.000000
28.999403	rnapol-vector	0.000000	0.000000	0.000000
28.999403	strongprom	1.000000	0.000000	0.000000
28.999403	vector	0.000000	10.000000	0.200000
30.000052	__chromosome_rbs	3.000000	0.000000	0.000000
30.000052	__ribosome	36.000000	0.000000	0.000000
30.000052	__vector_rbs	11.000000	0.000000	0.000000
30.000052	chromosome	0.000000	6.000000	10.333333
30.000052	chromprom	0.000000	0.000000	0.000000
30.000052	rnapol	2.000000	0.000000	0.000000
30.000052	rnapol-chromosome	0.000000	0.000000	0.000000
30.000052	rnapol-vector	0.000000	0.000000	0.000000
30.000052	strongprom	1.000000	0.000000	0.000000
30.000052	vector	0.000000	11.000000	0.181818
30.999718	__chromosome_rbs	4.000000	0.000000	0.000000
30.999718	__ribosome	30.000000	0.000000	0.000000
30.999718	__vector_rbs	11.000000	0.000000	0.000000
30.999718	chromosome	0.000000	7.000000	9.714286
30.999718	chromprom	0.000000	0.000000	0.000000
30.999718	rnapol	1.000000	0.000000	0.000000
30.999718	rnapol-chromosome	0.000000	0.000000	0.000000
30.999718	rnapol-vector	0.000000	0.000000	0.000000
30.999718	strongprom	1.000000	0.000000	0.000000
30.999718	vector	0.000000	11.000000	0.181818
31.999228	__chromosome_rbs	7.000000	0.000000	0.000000
31.999228	__ribosome	27.000000	0.000000	0.000000
31.999228	__vector_rbs	11.000000	0.000000	0.000000
31.999228	chromosome	0.000000	8.000000	8.875000
31.999228	chromprom	1.000000	0.000000	0.000000
31.999228	rnapol	1.000000	0.000000	0.000000
31.999228	rnapol-chromosome	0.000000	0.000000	0.000000
31.999228	rnapol-vector	0.000000	0.000000	0.000000
31.999228	strongprom	1.000000	0.000000	0.000000
31.999228	vector	0.000000	11.000000	0.181818
32.999060	__chromosome_rbs	9.000000	0.000000	0.000000
32.999060	__ribosome	25.000000	0.000000	0.000000
32.999060	__vector_rbs	11.000000	0.000000	0.000000
32.999060	chromosome	0.000000	9.000000	8.111111
32.999060	chromprom	1.000000	0.000000	0.000000
32.999060	rnapol	0.000000	0.000000	0.000000
32.999060	rnapol-chromosome	0.000000	0.000000	0.000000
32.999060	rnapol-vector	0.000000	0.000000	0.000000
32.999060	strongprom	1.000000	0.000000	0.000000
32.999060	vector	0.000000	11.000000	0.181818
33.999200	__chromosome_rbs	7.000000	0.000000	0.000000
33.999200	__ribosome	21.000000	0.000000	0.000000
33.999200	__vector_rbs	11.000000	0.000000	0.000000
33.999200	chromosome	0.000000	9.000000	8.555556
33.999200	chromprom	1.000000	0.000000	0.000000
33.999200	rnapol	0.000000	0.000000	0.000000
33.999200	rnapol-chromosome	0.000000	0.000000	0.000000
33.999200	rnapol-vector	0.000000	0.000000	0.000000
33.999200	strongprom	1.000000	0.000000	0.000000
33.999200	vector	0.000000	11.000000	0.181818
34.999957	__chromosome_rbs	9.000000	0.000000	0.000000
34.999957	__ribosome	21.000000	0.000000	0.000000
34.999957	__vector_rbs	11.000000	0.000000	0.000000
34.999957	chromosome	1.000000	9.000000	8.555556
34.999957	chromprom	1.000000	0.000000	0.000000
34.999957	rnapol	0.000000	0.000000	0.000000
34.999957	rnapol-chromosome	0.000000	0.000000	0.000000
34.999957	rnapol-vector	0.000000	0.000000	0.000000
34.999957	strongprom	1.000000	0.000000	0.000000
34.999957	vector	0.000000	11.000000	0.181818
35.999768	__chromosome_rbs	6.000000	0.000000	0.000000
35.999768	__ribosome	19.000000	0.000000	0.000000
35.999768	__vector_rbs	11.000000	0.000000	0.000000
35.999768	chromosome	2.000000	9.000000	8.777778
35.999768	chromprom	1.000000	0.000000	0.000000
35.999768	rnapol	0.000000	0.000000	0.000000
35.999768	rnapol-chromosome	0.000000	0.000000	0.000000
35.999768	rnapol-vector	0.000000	0.000000	0.000000
35.999768	strongprom	1.000000	0.000000	0.000000
35.999768	vector	0.000000	11.000000	0.181818
36.999249	__chromosome_rbs	7.000000	0.000000	0.000000
36.999249	__ribosome	18.000000	0.000000	0.000000
36.999249	__vector_rbs	11.000000	0.000000	0.000000
36.999249	chromosome	4.000000	9.000000	8.888889
36.999249	chromprom	1.000000	0.000000	0.000000
36.999249	rnapol	0.000000	0.000000	0.000000
36.999249	rnapol-chromosome	0.000000	0.000000	0.000000
36.999249	rnapol-vector	0.000000	0.000000	0.000000
36.999249	strongprom	1.000000	0.000000	0.000000
36.999249	vector	0.000000	11.000000	0.181818
37.999324	__chromosome_rbs	8.000000	0.000000	0.000000
37.999324	__ribosome	18.000000	0.000000	0.000000
37.999324	__vector_rbs	11.000000	0.000000	0.000000
37.999324	chromosome	5.000000	9.000000	8.888889
37.999324	chromprom	1.000000	0.000000	0.000000
37.999324	rnapol	0.000000	0.000000	0.000000
37.999324	rnapol-chromosome	0.000000	0.000000	0.000000
37.999324	rnapol-vector	0.000000	0.000000	0.000000
37.999324	strongprom	1.000000	0.000000	0.000000
37.999324	vector	1.000000	11.000000	0.181818
38.999564	__chromosome_rbs	7.000000	0.000000	0.000000
38.999564	__ribosome	18.000000	0.000000	0.000000
38.999564	__vector_rbs	11.000000	0.000000	0.000000
38.999564	chromosome	8.000000	9.000000	8.888889
38.999564	chromprom	1.000000	0.000000	0.000000
38.999564	rnapol	0.000000	0.000000	0.000000
38.999564	rnapol-chromosome	0.000000	0.000000	0.000000
38.999564	rnapol-vector	0.000000	0.000000	0.000000
38.999564	strongprom	1.000000	0.000000	0.000000
38.999564	vector	1.000000	11.000000	0.181818
39.999175	__chromosome_rbs	7.000000	0.000000	0.000000
39.999175	__ribosome	15.000000	0.000000	0.000000
39.999175	__vector_rbs	11.000000	0.000000	0.000000
39.999175	chromosome	9.000000	9.000000	9.222222
39.999175	chromprom	1.000000	0.000000	0.000000
39.999175	rnapol	0.000000	0.000000	0.000000
39.999175	rnapol-chromosome	0.000000	0.000000	0.000000
39.999175	rnapol-vector	0.000000	0.000000	0.000000
39.999175	strongprom	1.000000	0.000000	0.000000
39.999175	vector	1.000000	11.000000	0.181818
40.999131	__chromosome_rbs	8.000000	0.000000	0.000000
40.999131	__ribosome	18.000000	0.000000	0.000000
40.999131	__vector_rbs	11.000000	0.000000	0.000000
40.999131	chromosome	13.000000	9.000000	8.888889
40.999131	chromprom	1.000000	0.000000	0.000000
40.999131	rnapol	0.000000	0.000000	0.000000
40.999131	rnapol-chromosome	0.000000	0.000000	0.000000
40.999131	rnapol-vector	0.000000	0.000000	0.000000
40.999131	strongprom	1.000000	0.000000	0.000000
40.999131	vector	1.000000	11.000000	0.181818
41.999803	__chromosome_rbs	7.000000	0.000000	0.000000
41.999803	__ribosome	17.000000	0.000000	0.000000
41.999803	__vector_rbs	11.000000	0.000000	0.000000
41.999803	chromosome	15.000000	9.000000	9.000000
41.999803	chromprom	1.000000	0.000000	0.000000
41.999803	rnapol	0.000000	0.000000	0.000000
41.999803	rnapol-chromosome	0.000000	0.000000	0.000000
41.999803	rnapol-vector	0.000000	0.000000	0.000000
41.999803	strongprom	1.000000	0.000000	0.000000
41.999803	vector	1.000000	11.000000	0.181818
42.999586	__chromosome_rbs	8.000000	0.000000	0.000000
42.999586	__ribosome	19.000000	0.000000	0.000000
42.999586	__vector_rbs	11.000000	0.000000	0.000000
42.999586	chromosome	18.000000	9.000000	8.777778
42.999586	chromprom	1.000000	0.000000	0.000000
42.999586	rnapol	0.000000	0.000000	0.000000
42.999586	rnapol-chromosome	0.000000	0.000000	0.000000
42.999586	rnapol-vector	0.000000	0.000000	0.000000
42.999586	strongprom	1.000000	0.000000	0.000000
42.999586	vector	1.000000	11.000000	0.181818
43.999050	__chromosome_rbs	7.000000	0.000000	0.000000
43.999050	__ribosome	19.000000	0.000000	0.000000
43.999050	__vector_rbs	11.000000	0.000000	0.000000
43.999050	chromosome	21.000000	9.000000	8.777778
43.999050	chromprom	1.000000	0.000000	0.000000
43.999050	rnapol	0.000000	0.000000	0.000000
43.999050	rnapol-chromosome	0.000000	0.000000	0.000000
43.999050	rnapol-vector	0.000000	0.000000	0.000000
43.999050	strongprom	1.000000	0.000000	0.000000
43.999050	vector	1.000000	11.000000	0.181818
44.999473	__chromosome_rbs	8.000000	0.000000	0.000000
44.999473	__ribosome	21.000000	0.000000	0.000000
44.999473	__vector_rbs	11.000000	0.000000	0.000000
44.999473	chromosome	24.000000	9.000000	8.666667
44.999473	chromprom	1.000000	0.000000	0.000000
44.999473	rnapol	0.000000	0.000000	0.000000
44.999473	rnapol-chromosome	0.000000	0.000000	0.000000
44.999473	rnapol-vector	0.000000	0.000000	0.000000
44.999473	strongprom	1.000000	0.000000	0.000000
44.999473	vector	2.000000	11.000000	0.090909
45.999711	__chromosome_rbs	7.000000	0.000000	0.000000
45.999711	__ribosome	20.000000	0.000000	0.000000
45.999711	__vector_rbs	11.000000	0.000000	0.000000
45.999711	chromosome	26.000000	9.000000	8.777778
45.999711	chromprom	1.000000	0.000000	0.000000
45.999711	rnapol	0.000000	0.000000	0.000000
45.999711	rnapol-chromosome	0.000000	0.000000	0.000000
45.999711	rnapol-vector	0.000000	0.000000	0.000000
45.999711	strongprom	1.000000	0.000000	0.000000
45.999711	vector	2.000000	11.000000	0.090909
47.000172	__chromosome_rbs	7.000000	0.000000	0.000000
47.000172	__ribosome	22.000000	0.000000	0.000000
47.000172	__vector_rbs	11.000000	0.000000	0.000000
47.000172	chromosome	30.000000	9.000000	8.555556
47.000172	chromprom	1.000000	0.000000	0.000000
47.000172	rnapol	0.000000	0.000000	0.000000
47.000172	rnapol-chromosome	0.000000	0.000000	0.000000
47.000172	rnapol-vector	0.000000	0.000000	0.000000
47.000172	strongprom	1.000000	0.000000	0.000000
47.000172	vector	2.000000	11.000000	0.090909
47.999135	__chromosome_rbs	7.000000	0.000000	0.000000
47.999135	__ribosome	21.000000	0.000000	0.000000
47.999135	__vector_rbs	11.000000	0.000000	0.000000
47.999135	chromosome	32.000000	9.000000	8.666667
47.999135	chromprom	1.000000	0.000000	0.000000
47.999135	rnapol	0.000000	0.000000	0.000000
47.999135	rnapol-chromosome	0.000000	0.000000	0.000000
47.999135	rnapol-vector	0.000000	0.000000	0.000000
47.999135	strongprom	1.000000	0.000000	0.000000
47.999135	vector	2.000000	11.000000	0.090909
48.999272	__chromosome_rbs	7.000000	0.000000	0.000000
48.999272	__ribosome	18.000000	0.000000	0.000000
48.999272	__vector_rbs	11.000000	0.000000	0.000000
48.999272	chromosome	33.000000	9.000000	9.000000
48.999272	chromprom	1.000000	0.000000	0.000000
48.999272	rnapol	0.000000	0.000000	0.000000
48.999272	rnapol-chromosome	0.000000	0.000000	0.000000
48.999272	rnapol-vector	0.000000	0.000000	0.000000
48.999272	strongprom	1.000000	0.000000	0.000000
48.999272	vector	2.000000	11.000000	0.090909
49.999699	__chromosome_rbs	6.000000	0.000000	0.000000
49.999699	__ribosome	16.000000	0.000000	0.000000
49.999699	__vector_rbs	11.000000	0.000000	0.000000
49.999699	chromosome	34.000000	9.000000	9.222222
49.999699	chromprom	1.000000	0.000000	0.000000
49.999699	rnapol	1.000000	0.000000	0.000000
49.999699	rnapol-chromosome	0.000000	0.000000	0.000000
49.999699	rnapol-vector	0.000000	0.000000	0.000000
49.999699	strongprom	1.000000	0.000000	0.000000
49.999699	vector	2.000000	11.000000	0.090909
50.999935	__chromosome_rbs	7.000000	0.000000	0.000000
50.999935	__ribosome	15.000000	0.000000	0.000000
50.999935	__vector_rbs	12.000000	0.000000	0.000000
50.999935	chromosome	35.000000	9.000000	9.333333
50.999935	chromprom	1.000000	0.000000	0.000000
50.999935	rnapol	1.000000	0.000000	0.000000
50.999935	rnapol-chromosome	0.000000	0.000000	0.000000
50.999935	rnapol-vector	0.000000	0.000000	0.000000
50.999935	strongprom	1.000000	0.000000	0.000000
50.999935	vector	2.000000	12.000000	0.083333
51.999354	__chromosome_rbs	5.000000	0.000000	0.000000
51.999354	__ribosome	12.000000	0.000000	0.000000
51.999354	__vector_rbs	12.000000	0.000000	0.000000
51.999354	chromosome	38.000000	9.000000	9.666667
51.999354	chromprom	1.000000	0.000000	0.000000
51.999354	rnapol	2.000000	0.000000	0.000000
