time	species	protein	transcript	ribo_density
15.999027	strongprom	1.000000	0.000000	0.000000
15.999027	vector	0.000000	7.000000	8.000000
16.999254	__chromosome_rbs	3.000000	0.000000	0.000000
16.999254	__ribosome	11.000000	0.000000	0.000000
16.999254	__vector_rbs	4.000000	0.000000	0.000000
16.999254	chromosome	0.000000	3.000000	10.000000
16.999254	chromprom	1.000000	0.000000	0.000000
16.999254	rnapol	0.000000	0.000000	0.000000
16.999254	rnapol-chromosome	0.000000	0.000000	0.000000
16.999254	rnapol-vector	0.000000	0.000000	0.000000
16.999254	strongprom	1.000000	0.000000	0.000000
16.999254	vector	0.000000	7.000000	8.428571
17.999501	__chromosome_rbs	3.000000	0.000000	0.000000
17.999501	__ribosome	11.000000	0.000000	0.000000
17.999501	__vector_rbs	7.000000	0.000000	0.000000
17.999501	chromosome	0.000000	3.000000	10.000000
17.999501	chromprom	1.000000	0.000000	0.000000
17.999501	rnapol	0.000000	0.000000	0.000000
17.999501	rnapol-chromosome	0.000000	0.000000	0.000000
17.999501	rnapol-vector	0.000000	0.000000	0.000000
17.999501	strongprom	1.000000	0.000000	0.000000
17.999501	vector	0.000000	7.000000	8.428571
18.999048	__chromosome_rbs	2.000000	0.000000	0.000000
18.999048	__ribosome	9.000000	0.000000	0.000000
18.999048	__vector_rbs	6.000000	0.000000	0.000000
18.999048	chromosome	0.000000	3.000000	10.333333
18.999048	chromprom	1.000000	0.000000	0.000000
18.999048	rnapol	0.000000	0.000000	0.000000
18.999048	rnapol-chromosome	0.000000	0.000000	0.000000
18.999048	rnapol-vector	0.000000	0.000000	0.000000
18.999048	strongprom	1.000000	0.000000	0.000000
18.999048	vector	0.000000	7.000000	8.571429
19.999309	__chromosome_rbs	3.000000	0.000000	0.000000
19.999309	__ribosome	6.000000	0.000000	0.000000
19.999309	__vector_rbs	4.000000	0.000000	0.000000
19.999309	chromosome	0.000000	3.000000	10.333333
19.999309	chromprom	1.000000	0.000000	0.000000
19.999309	rnapol	0.000000	0.000000	0.000000
19.999309	rnapol-chromosome	0.000000	0.000000	0.000000
19.999309	rnapol-vector	0.000000	0.000000	0.000000
19.999309	strongprom	1.000000	0.000000	0.000000
19.999309	vector	0.000000	7.000000	9.000000
21.000401	__chromosome_rbs	3.000000	0.000000	0.000000
21.000401	__ribosome	6.000000	0.000000	0.000000
21.000401	__vector_rbs	7.000000	0.000000	0.000000
21.000401	chromosome	0.000000	3.000000	10.333333
21.000401	chromprom	1.000000	0.000000	0.000000
21.000401	rnapol	0.000000	0.000000	0.000000
21.000401	rnapol-chromosome	0.000000	0.000000	0.000000
21.000401	rnapol-vector	0.000000	0.000000	0.000000
21.000401	strongprom	1.000000	0.000000	0.000000
21.000401	vector	0.000000	7.000000	9.000000
22.000257	__chromosome_rbs	3.000000	0.000000	0.000000
22.000257	__ribosome	5.000000	0.000000	0.000000
22.000257	__vector_rbs	7.000000	0.000000	0.000000
22.000257	chromosome	0.000000	3.000000	10.333333
22.000257	chromprom	1.000000	0.000000	0.000000
22.000257	rnapol	0.000000	0.000000	0.000000
22.000257	rnapol-chromosome	0.000000	0.000000	0.000000
22.000257	rnapol-vector	0.000000	0.000000	0.000000
22.000257	strongprom	1.000000	0.000000	0.000000
22.000257	vector	0.000000	7.000000	9.142857
22.999085	__chromosome_rbs	3.000000	0.000000	0.000000
22.999085	__ribosome	5.000000	0.000000	0.000000
22.999085	__vector_rbs	7.000000	0.000000	0.000000
22.999085	chromosome	0.000000	3.000000	10.333333
22.999085	chromprom	1.000000	0.000000	0.000000
22.999085	rnapol	0.000000	0.000000	0.000000
22.999085	rnapol-chromosome	0.000000	0.000000	0.000000
22.999085	rnapol-vector	0.000000	0.000000	0.000000
22.999085	strongprom	1.000000	0.000000	0.000000
22.999085	vector	0.000000	7.000000	9.142857
23.999007	__chromosome_rbs	3.000000	0.000000	0.000000
23.999007	__ribosome	4.000000	0.000000	0.000000
23.999007	__vector_rbs	7.000000	0.000000	0.000000
23.999007	chromosome	0.000000	3.000000	10.666667
23.999007	chromprom	1.000000	0.000000	0.000000
23.999007	rnapol	0.000000	0.000000	0.000000
23.999007	rnapol-chromosome	0.000000	0.000000	0.000000
23.999007	rnapol-vector	0.000000	0.000000	0.000000
23.999007	strongprom	1.000000	0.000000	0.000000
23.999007	vector	0.000000	7.000000	9.142857
24.999132	__chromosome_rbs	3.000000	0.000000	0.000000
24.999132	__ribosome	3.000000	0.000000	0.000000
24.999132	__vector_rbs	7.000000	0.000000	0.000000
24.999132	chromosome	0.000000	3.000000	10.666667
24.999132	chromprom	1.000000	0.000000	0.000000
24.999132	rnapol	0.000000	0.000000	0.000000
24.999132	rnapol-chromosome	0.000000	0.000000	0.000000
24.999132	rnapol-vector	0.000000	0.000000	0.000000
24.999132	strongprom	1.000000	0.000000	0.000000
24.999132	vector	0.000000	7.000000	9.285714
25.999918	__chromosome_rbs	3.000000	0.000000	0.000000
25.999918	__ribosome	3.000000	0.000000	0.000000
25.999918	__vector_rbs	7.000000	0.000000	0.000000
25.999918	chromosome	0.000000	3.000000	10.666667
25.999918	chromprom	0.000000	0.000000	0.000000
25.999918	rnapol	1.000000	0.000000	0.000000
25.999918	rnapol-chromosome	0.000000	0.000000	0.000000
25.999918	rnapol-vector	0.000000	0.000000	0.000000
25.999918	strongprom	1.000000	0.000000	0.000000
25.999918	vector	0.000000	7.000000	9.285714
26.999316	__chromosome_rbs	4.000000	0.000000	0.000000
26.999316	__ribosome	3.000000	0.000000	0.000000
26.999316	__vector_rbs	7.000000	0.000000	0.000000
26.999316	chromosome	0.000000	4.000000	8.000000
26.999316	chromprom	1.000000	0.000000	0.000000
26.999316	rnapol	4.000000	0.000000	0.000000
26.999316	rnapol-chromosome	0.000000	0.000000	0.000000
26.999316	rnapol-vector	0.000000	0.000000	0.000000
26.999316	strongprom	1.000000	0.000000	0.000000
26.999316	vector	0.000000	7.000000	9.285714
27.999600	__chromosome_rbs	4.000000	0.000000	0.000000
27.999600	__ribosome	3.000000	0.000000	0.000000
27.999600	__vector_rbs	8.000000	0.000000	0.000000
27.999600	chromosome	0.000000	4.000000	8.000000
27.999600	chromprom	1.000000	0.000000	0.000000
27.999600	rnapol	5.000000	0.000000	0.000000
27.999600	rnapol-chromosome	0.000000	0.000000	0.000000
27.999600	rnapol-vector	0.000000	0.000000	0.000000
27.999600	strongprom	1.000000	0.000000	0.000000
27.999600	vector	0.000000	8.000000	8.125000
28.999661	__chromosome_rbs	4.000000	0.000000	0.000000
28.999661	__ribosome	3.000000	0.000000	0.000000
28.999661	__vector_rbs	9.000000	0.000000	0.000000
28.999661	chromosome	0.000000	4.000000	8.000000
28.999661	chromprom	1.000000	0.000000	0.000000
28.999661	rnapol	5.000000	0.000000	0.000000
28.999661	rnapol-chromosome	0.000000	0.000000	0.000000
28.999661	rnapol-vector	0.000000	0.000000	0.000000
28.999661	strongprom	1.000000	0.000000	0.000000
28.999661	vector	0.000000	9.000000	7.222222
29.999028	__chromosome_rbs	4.000000	0.000000	0.000000
29.999028	__ribosome	2.000000	0.000000	0.000000
29.999028	__vector_rbs	10.000000	0.000000	0.000000
29.999028	chromosome	0.000000	4.000000	8.000000
29.999028	chromprom	1.000000	0.000000	0.000000
29.999028	rnapol	4.000000	0.000000	0.000000
29.999028	rnapol-chromosome	0.000000	0.000000	0.000000
29.999028	rnapol-vector	0.000000	0.000000	0.000000
29.999028	strongprom	0.000000	0.000000	0.000000
29.999028	vector	0.000000	10.000000	6.600000
31.000155	__chromosome_rbs	6.000000	0.000000	0.000000
31.000155	__ribosome	1.000000	0.000000	0.000000
31.000155	__vector_rbs	11.000000	0.000000	0.000000
31.000155	chromosome	0.000000	6.000000	5.333333
31.000155	chromprom	0.000000	0.000000	0.000000
31.000155	rnapol	2.000000	0.000000	0.000000
31.000155	rnapol-chromosome	0.000000	0.000000	0.000000
31.000155	rnapol-vector	0.000000	0.000000	0.000000
31.000155	strongprom	1.000000	0.000000	0.000000
31.000155	vector	0.000000	11.000000	6.090909
31.999175	__chromosome_rbs	7.000000	0.000000	0.000000
31.999175	__ribosome	1.000000	0.000000	0.000000
31.999175	__vector_rbs	12.000000	0.000000	0.000000
31.999175	chromosome	0.000000	7.000000	4.571429
31.999175	chromprom	1.000000	0.000000	0.000000
31.999175	rnapol	0.000000	0.000000	0.000000
31.999175	rnapol-chromosome	0.000000	0.000000	0.000000
31.999175	rnapol-vector	0.000000	0.000000	0.000000
31.999175	strongprom	1.000000	0.000000	0.000000
31.999175	vector	0.000000	12.000000	5.583333
32.999034	__chromosome_rbs	8.000000	0.000000	0.000000
32.999034	__ribosome	2.000000	0.000000	0.000000
32.999034	__vector_rbs	12.000000	0.000000	0.000000
32.999034	chromosome	1.000000	8.000000	3.875000
32.999034	chromprom	1.000000	0.000000	0.000000
32.999034	rnapol	0.000000	0.000000	0.000000
32.999034	rnapol-chromosome	0.000000	0.000000	0.000000
32.999034	rnapol-vector	0.000000	0.000000	0.000000
32.999034	strongprom	1.000000	0.000000	0.000000
32.999034	vector	0.000000	12.000000	5.583333
33.999127	__chromosome_rbs	8.000000	0.000000	0.000000
33.999127	__ribosome	2.000000	0.000000	0.000000
33.999127	__vector_rbs	12.000000	0.000000	0.000000
33.999127	chromosome	2.000000	8.000000	3.750000
33.999127	chromprom	1.000000	0.000000	0.000000
33.999127	rnapol	0.000000	0.000000	0.000000
33.999127	rnapol-chromosome	0.000000	0.000000	0.000000
33.999127	rnapol-vector	0.000000	0.000000	0.000000
33.999127	strongprom	1.000000	0.000000	0.000000
33.999127	vector	0.000000	12.000000	5.666667
34.999266	__chromosome_rbs	8.000000	0.000000	0.000000
34.999266	__ribosome	4.000000	0.000000	0.000000
34.999266	__vector_rbs	12.000000	0.000000	0.000000
34.999266	chromosome	3.000000	8.000000	3.625000
34.999266	chromprom	1.000000	0.000000	0.000000
34.999266	rnapol	0.000000	0.000000	0.000000
34.999266	rnapol-chromosome	0.000000	0.000000	0.000000
34.999266	rnapol-vector	0.000000	0.000000	0.000000
34.999266	strongprom	1.000000	0.000000	0.000000
34.999266	vector	1.000000	12.000000	5.583333
35.999023	__chromosome_rbs	8.000000	0.000000	0.000000
35.999023	__ribosome	8.000000	0.000000	0.000000
35.999023	__vector_rbs	11.000000	0.000000	0.000000
35.999023	chromosome	3.000000	8.000000	3.625000
35.999023	chromprom	1.000000	0.000000	0.000000
35.999023	rnapol	0.000000	0.000000	0.000000
35.999023	rnapol-chromosome	0.000000	0.000000	0.000000
35.999023	rnapol-vector	0.000000	0.000000	0.000000
35.999023	strongprom	1.000000	0.000000	0.000000
35.999023	vector	6.000000	12.000000	5.250000
36.999981	__chromosome_rbs	6.000000	0.000000	0.000000
36.999981	__ribosome	10.000000	0.000000	0.000000
36.999981	__vector_rbs	12.000000	0.000000	0.000000
36.999981	chromosome	7.000000	8.000000	3.500000
36.999981	chromprom	1.000000	0.000000	0.000000
36.999981	rnapol	0.000000	0.000000	0.000000
36.999981	rnapol-chromosome	0.000000	0.000000	0.000000
36.999981	rnapol-vector	0.000000	0.000000	0.000000
36.999981	strongprom	1.000000	0.000000	0.000000
36.999981	vector	7.000000	12.000000	5.166667
37.999551	__chromosome_rbs	8.000000	0.000000	0.000000
37.999551	__ribosome	12.000000	0.000000	0.000000
37.999551	__vector_rbs	9.000000	0.000000	0.000000
37.999551	chromosome	8.000000	8.000000	3.375000
37.999551	chromprom	1.000000	0.000000	0.000000
37.999551	rnapol	0.000000	0.000000	0.000000
37.999551	rnapol-chromosome	0.000000	0.000000	0.000000
37.999551	rnapol-vector	0.000000	0.000000	0.000000
37.999551	strongprom	1.000000	0.000000	0.000000
37.999551	vector	12.000000	12.000000	5.083333
38.999218	__chromosome_rbs	8.000000	0.000000	0.000000
38.999218	__ribosome	20.000000	0.000000	0.000000
38.999218	__vector_rbs	12.000000	0.000000	0.000000
38.999218	chromosome	12.000000	8.000000	3.125000
38.999218	chromprom	1.000000	0.000000	0.000000
38.999218	rnapol	0.000000	0.000000	0.000000
38.999218	rnapol-chromosome	0.000000	0.000000	0.000000
38.999218	rnapol-vector	0.000000	0.000000	0.000000
38.999218	strongprom	1.000000	0.000000	0.000000
38.999218	vector	19.000000	12.000000	4.583333
39.999063	__chromosome_rbs	6.000000	0.000000	0.000000
39.999063	__ribosome	21.000000	0.000000	0.000000
39.999063	__vector_rbs	7.000000	0.000000	0.000000
39.999063	chromosome	14.000000	8.000000	3.250000
39.999063	chromprom	1.000000	0.000000	0.000000
39.999063	rnapol	0.000000	0.000000	0.000000
39.999063	rnapol-chromosome	0.000000	0.000000	0.000000
39.999063	rnapol-vector	0.000000	0.000000	0.000000
39.999063	strongprom	1.000000	0.000000	0.000000
39.999063	vector	26.000000	12.000000	4.416667
40.999114	__chromosome_rbs	8.000000	0.000000	0.000000
40.999114	__ribosome	20.000000	0.000000	0.000000
40.999114	__vector_rbs	10.000000	0.000000	0.000000
40.999114	chromosome	17.000000	8.000000	3.250000
40.999114	chromprom	1.000000	0.000000	0.000000
40.999114	rnapol	0.000000	0.000000	0.000000
40.999114	rnapol-chromosome	0.000000	0.000000	0.000000
40.999114	rnapol-vector	0.000000	0.000000	0.000000
40.999114	strongprom	1.000000	0.000000	0.000000
40.999114	vector	29.000000	12.000000	4.500000
41.999028	__chromosome_rbs	8.000000	0.000000	0.000000
41.999028	__ribosome	18.000000	0.000000	0.000000
41.999028	__vector_rbs	11.000000	0.000000	0.000000
41.999028	chromosome	17.000000	8.000000	3.625000
41.999028	chromprom	1.000000	0.000000	0.000000
41.999028	rnapol	0.000000	0.000000	0.000000
41.999028	rnapol-chromosome	0.000000	0.000000	0.000000
41.999028	rnapol-vector	0.000000	0.000000	0.000000
41.999028	strongprom	1.000000	0.000000	0.000000
41.999028	vector	32.000000	12.000000	4.416667
42.999024	__chromosome_rbs	5.000000	0.000000	0.000000
42.999024	__ribosome	17.000000	0.000000	0.000000
42.999024	__vector_rbs	10.000000	0.000000	0.000000
42.999024	chromosome	20.000000	8.000000	3.875000
42.999024	chromprom	1.000000	0.000000	0.000000
42.999024	rnapol	0.000000	0.000000	0.000000
42.999024	rnapol-chromosome	0.000000	0.000000	0.000000
42.999024	rnapol-vector	0.000000	0.000000	0.000000
42.999024	strongprom	1.000000	0.000000	0.000000
42.999024	vector	37.000000	12.000000	4.333333
43.999035	__chromosome_rbs	6.000000	0.000000	0.000000
43.999035	__ribosome	16.000000	0.000000	0.000000
43.999035	__vector_rbs	8.000000	0.000000	0.000000
43.999035	chromosome	23.000000	8.000000	3.875000
43.999035	chromprom	1.000000	0.000000	0.000000
43.999035	rnapol	0.000000	0.000000	0.000000
43.999035	rnapol-chromosome	0.000000	0.000000	0.000000
43.999035	rnapol-vector	0.000000	0.000000	0.000000
43.999035	strongprom	1.000000	0.000000	0.000000
43.999035	vector	40.000000	12.000000	4.416667
44.999280	__chromosome_rbs	7.000000	0.000000	0.000000
44.999280	__ribosome	18.000000	0.000000	0.000000
44.999280	__vector_rbs	11.000000	0.000000	0.000000
44.999280	chromosome	26.000000	8.000000	3.625000
44.999280	chromprom	1.000000	0.000000	0.000000
44.999280	rnapol	0.000000	0.000000	0.000000
44.999280	rnapol-chromosome	0.000000	0.000000	0.000000
44.999280	rnapol-vector	0.000000	0.000000	0.000000
44.999280	strongprom	1.000000	0.000000	0.000000
44.999280	vector	43.000000	12.000000	4.416667
45.999915	__chromosome_rbs	8.000000	0.000000	0.000000
45.999915	__ribosome	19.000000	0.000000	0.000000
45.999915	__vector_rbs	12.000000	0.000000	0.000000
45.999915	chromosome	27.000000	8.000000	3.625000
45.999915	chromprom	1.000000	0.000000	0.000000
45.999915	rnapol	0.000000	0.000000	0.000000
45.999915	rnapol-chromosome	0.000000	0.000000	0.000000
45.999915	rnapol-vector	0.000000	0.000000	0.000000
45.999915	strongprom	1.000000	0.000000	0.000000
45.999915	vector	46.000000	12.000000	4.333333
46.999090	__chromosome_rbs	6.000000	0.000000	0.000000
46.999090	__ribosome	17.000000	0.000000	0.000000
46.999090	__vector_rbs	8.000000	0.000000	0.000000
46.999090	chromosome	28.000000	8.000000	3.875000
46.999090	chromprom	1.000000	0.000000	0.000000
46.999090	rnapol	0.000000	0.000000	0.000000
46.999090	rnapol-chromosome	0.000000	0.000000	0.000000
46.999090	rnapol-vector	0.000000	0.000000	0.000000
46.999090	strongprom	1.000000	0.000000	0.000000
46.999090	vector	50.000000	12.000000	4.333333
48.000375	__chromosome_rbs	6.000000	0.000000	0.000000
48.000375	__ribosome	16.000000	0.000000	0.000000
48.000375	__vector_rbs	10.000000	0.000000	0.000000
48.000375	chromosome	30.000000	8.000000	4.250000
48.000375	chromprom	1.000000	0.000000	0.000000
48.000375	rnapol	0.000000	0.000000	0.000000
48.000375	rnapol-chromosome	0.000000	0.000000	0.000000
48.000375	rnapol-vector	0.000000	0.000000	0.000000
48.000375	strongprom	1.000000	0.000000	0.000000
48.000375	vector	55.000000	12.000000	4.166667
48.999142	__chromosome_rbs	7.000000	0.000000	0.000000
48.999142	__ribosome	10.000000	0.000000	0.000000
48.999142	__vector_rbs	10.000000	0.000000	0.000000
48.999142	chromosome	30.000000	8.000000	4.625000
48.999142	chromprom	1.000000	0.000000	0.000000
48.999142	rnapol	0.000000	0.000000	0.000000
48.999142	rnapol-chromosome	0.000000	0.000000	0.000000
48.999142	rnapol-vector	0.000000	0.000000	0.000000
48.999142	strongprom	1.000000	0.000000	0.000000
48.999142	vector	57.000000	12.000000	4.416667
49.999804	__chromosome_rbs	8.000000	0.000000	0.000000
49.999804	__ribosome	8.000000	0.000000	0.000000
49.999804	__vector_rbs	11.000000	0.000000	0.000000
49.999804	chromosome	30.000000	8.000000	4.625000
49.999804	chromprom	1.000000	0.000000	0.000000
49.999804	rnapol	1.000000	0.000000	0.000000
49.999804	rnapol-chromosome	0.000000	0.000000	0.000000
49.999804	rnapol-vector	0.000000	0.000000	0.000000
49.999804	strongprom	1.000000	0.000000	0.000000
49.999804	vector	58.000000	12.000000	4.583333
50.999318	__chromosome_rbs	8.000000	0.000000	0.000000
50.999318	__ribosome	8.000000	0.000000	0.000000
50.999318	__vector_rbs	11.000000	0.000000	0.000000
50.999318	chromosome	30.000000	8.000000	4.625000
50.999318	chromprom	1.000000	0.000000	0.000000
50.999318	rnapol	1.000000	0.000000	0.000000
50.999318	rnapol-chromosome	0.000000	0.000000	0.000000
50.999318	rnapol-vector	0.000000	0.000000	0.000000
50.999318	strongprom	1.000000	0.000000	0.000000
50.999318	vector	59.000000	12.000000	4.583333
51.999198	__chromosome_rbs	8.000000	0.000000	0.000000
51.999198	__ribosome	9.000000	0.000000	0.000000
51.999198	__vector_rbs	11.000000	0.000000	0.000000
51.999198	chromosome	31.000000	8.000000	4.500000
51.999198	chromprom	1.000000	0.000000	0.000000
51.999198	rnapol	1.000000	0.000000	0.000000
