time	species	protein	transcript	ribo_density
16.000162	vector	0.000000	1.000000	0.000000
16.000162	weakprom	1.000000	0.000000	0.000000
16.999599	__chromosome_rbs	8.000000	0.000000	0.000000
16.999599	__ribosome	23.000000	0.000000	0.000000
16.999599	__vector_rbs	1.000000	0.000000	0.000000
16.999599	chromosome	0.000000	9.000000	8.555556
16.999599	chromprom	1.000000	0.000000	0.000000
16.999599	rnapol	0.000000	0.000000	0.000000
16.999599	rnapol-chromosome	0.000000	0.000000	0.000000
16.999599	rnapol-vector	0.000000	0.000000	0.000000
16.999599	vector	0.000000	1.000000	0.000000
16.999599	weakprom	1.000000	0.000000	0.000000
17.999054	__chromosome_rbs	9.000000	0.000000	0.000000
17.999054	__ribosome	22.000000	0.000000	0.000000
17.999054	__vector_rbs	1.000000	0.000000	0.000000
17.999054	chromosome	0.000000	9.000000	8.666667
17.999054	chromprom	1.000000	0.000000	0.000000
17.999054	rnapol	0.000000	0.000000	0.000000
17.999054	rnapol-chromosome	0.000000	0.000000	0.000000
17.999054	rnapol-vector	0.000000	0.000000	0.000000
17.999054	vector	0.000000	1.000000	0.000000
17.999054	weakprom	1.000000	0.000000	0.000000
18.999088	__chromosome_rbs	9.000000	0.000000	0.000000
18.999088	__ribosome	20.000000	0.000000	0.000000
18.999088	__vector_rbs	1.000000	0.000000	0.000000
18.999088	chromosome	0.000000	9.000000	8.888889
18.999088	chromprom	1.000000	0.000000	0.000000
18.999088	rnapol	0.000000	0.000000	0.000000
18.999088	rnapol-chromosome	0.000000	0.000000	0.000000
18.999088	rnapol-vector	0.000000	0.000000	0.000000
18.999088	vector	0.000000	1.000000	0.000000
18.999088	weakprom	1.000000	0.000000	0.000000
19.999259	__chromosome_rbs	8.000000	0.000000	0.000000
19.999259	__ribosome	17.000000	0.000000	0.000000
19.999259	__vector_rbs	1.000000	0.000000	0.000000
19.999259	chromosome	0.000000	9.000000	9.222222
19.999259	chromprom	1.000000	0.000000	0.000000
19.999259	rnapol	0.000000	0.000000	0.000000
19.999259	rnapol-chromosome	0.000000	0.000000	0.000000
19.999259	rnapol-vector	0.000000	0.000000	0.000000
19.999259	vector	0.000000	1.000000	0.000000
19.999259	weakprom	1.000000	0.000000	0.000000
20.999008	__chromosome_rbs	8.000000	0.000000	0.000000
20.999008	__ribosome	14.000000	0.000000	0.000000
20.999008	__vector_rbs	1.000000	0.000000	0.000000
20.999008	chromosome	0.000000	9.000000	9.555556
20.999008	chromprom	1.000000	0.000000	0.000000
20.999008	rnapol	0.000000	0.000000	0.000000
20.999008	rnapol-chromosome	0.000000	0.000000	0.000000
20.999008	rnapol-vector	0.000000	0.000000	0.000000
20.999008	vector	0.000000	1.000000	0.000000
20.999008	weakprom	1.000000	0.000000	0.000000
21.999473	__chromosome_rbs	9.000000	0.000000	0.000000
21.999473	__ribosome	13.000000	0.000000	0.000000
21.999473	__vector_rbs	1.000000	0.000000	0.000000
21.999473	chromosome	0.000000	9.000000	9.666667
21.999473	chromprom	1.000000	0.000000	0.000000
21.999473	rnapol	0.000000	0.000000	0.000000
21.999473	rnapol-chromosome	0.000000	0.000000	0.000000
21.999473	rnapol-vector	0.000000	0.000000	0.000000
21.999473	vector	0.000000	1.000000	0.000000
21.999473	weakprom	1.000000	0.000000	0.000000
22.999180	__chromosome_rbs	8.000000	0.000000	0.000000
22.999180	__ribosome	12.000000	0.000000	0.000000
22.999180	__vector_rbs	1.000000	0.000000	0.000000
22.999180	chromosome	0.000000	9.000000	9.777778
22.999180	chromprom	1.000000	0.000000	0.000000
22.999180	rnapol	0.000000	0.000000	0.000000
22.999180	rnapol-chromosome	0.000000	0.000000	0.000000
22.999180	rnapol-vector	0.000000	0.000000	0.000000
22.999180	vector	0.000000	1.000000	0.000000
22.999180	weakprom	1.000000	0.000000	0.000000
23.999198	__chromosome_rbs	7.000000	0.000000	0.000000
23.999198	__ribosome	10.000000	0.000000	0.000000
23.999198	__vector_rbs	1.000000	0.000000	0.000000
23.999198	chromosome	0.000000	9.000000	10.000000
23.999198	chromprom	1.000000	0.000000	0.000000
23.999198	rnapol	0.000000	0.000000	0.000000
23.999198	rnapol-chromosome	0.000000	0.000000	0.000000
23.999198	rnapol-vector	0.000000	0.000000	0.000000
23.999198	vector	0.000000	1.000000	0.000000
23.999198	weakprom	1.000000	0.000000	0.000000
24.999640	__chromosome_rbs	9.000000	0.000000	0.000000
24.999640	__ribosome	9.000000	0.000000	0.000000
24.999640	__vector_rbs	1.000000	0.000000	0.000000
24.999640	chromosome	0.000000	9.000000	10.111111
24.999640	chromprom	1.000000	0.000000	0.000000
24.999640	rnapol	0.000000	0.000000	0.000000
24.999640	rnapol-chromosome	0.000000	0.000000	0.000000
24.999640	rnapol-vector	0.000000	0.000000	0.000000
24.999640	vector	0.000000	1.000000	0.000000
24.999640	weakprom	1.000000	0.000000	0.000000
25.999358	__chromosome_rbs	8.000000	0.000000	0.000000
25.999358	__ribosome	8.000000	0.000000	0.000000
25.999358	__vector_rbs	1.000000	0.000000	0.000000
25.999358	chromosome	0.000000	9.000000	10.222222
25.999358	chromprom	0.000000	0.000000	0.000000
25.999358	rnapol	0.000000	0.000000	0.000000
25.999358	rnapol-chromosome	0.000000	0.000000	0.000000
25.999358	rnapol-vector	0.000000	0.000000	0.000000
25.999358	vector	0.000000	1.000000	0.000000
25.999358	weakprom	1.000000	0.000000	0.000000
26.999125	__chromosome_rbs	8.000000	0.000000	0.000000
26.999125	__ribosome	6.000000	0.000000	0.000000
26.999125	__vector_rbs	1.000000	0.000000	0.000000
26.999125	chromosome	0.000000	10.000000	9.400000
26.999125	chromprom	1.000000	0.000000	0.000000
26.999125	rnapol	0.000000	0.000000	0.000000
26.999125	rnapol-chromosome	0.000000	0.000000	0.000000
26.999125	rnapol-vector	0.000000	0.000000	0.000000
26.999125	vector	0.000000	1.000000	0.000000
26.999125	weakprom	1.000000	0.000000	0.000000
27.999211	__chromosome_rbs	9.000000	0.000000	0.000000
27.999211	__ribosome	5.000000	0.000000	0.000000
27.999211	__vector_rbs	1.000000	0.000000	0.000000
27.999211	chromosome	0.000000	10.000000	9.500000
27.999211	chromprom	1.000000	0.000000	0.000000
27.999211	rnapol	0.000000	0.000000	0.000000
27.999211	rnapol-chromosome	0.000000	0.000000	0.000000
27.999211	rnapol-vector	0.000000	0.000000	0.000000
27.999211	vector	0.000000	1.000000	0.000000
27.999211	weakprom	1.000000	0.000000	0.000000
28.999318	__chromosome_rbs	10.000000	0.000000	0.000000
28.999318	__ribosome	3.000000	0.000000	0.000000
28.999318	__vector_rbs	1.000000	0.000000	0.000000
28.999318	chromosome	0.000000	11.000000	8.818182
28.999318	chromprom	1.000000	0.000000	0.000000
28.999318	rnapol	1.000000	0.000000	0.000000
28.999318	rnapol-chromosome	0.000000	0.000000	0.000000
28.999318	rnapol-vector	0.000000	0.000000	0.000000
28.999318	vector	0.000000	1.000000	0.000000
28.999318	weakprom	1.000000	0.000000	0.000000
30.000091	__chromosome_rbs	11.000000	0.000000	0.000000
30.000091	__ribosome	2.000000	0.000000	0.000000
30.000091	__vector_rbs	1.000000	0.000000	0.000000
30.000091	chromosome	0.000000	12.000000	8.166667
30.000091	chromprom	1.000000	0.000000	0.000000
30.000091	rnapol	0.000000	0.000000	0.000000
30.000091	rnapol-chromosome	0.000000	0.000000	0.000000
30.000091	rnapol-vector	0.000000	0.000000	0.000000
30.000091	vector	0.000000	1.000000	0.000000
30.000091	weakprom	1.000000	0.000000	0.000000
30.999319	__chromosome_rbs	13.000000	0.000000	0.000000
30.999319	__ribosome	1.000000	0.000000	0.000000
30.999319	__vector_rbs	1.000000	0.000000	0.000000
30.999319	chromosome	0.000000	13.000000	7.615385
30.999319	chromprom	1.000000	0.000000	0.000000
30.999319	rnapol	2.000000	0.000000	0.000000
30.999319	rnapol-chromosome	0.000000	0.000000	0.000000
30.999319	rnapol-vector	0.000000	0.000000	0.000000
30.999319	vector	0.000000	1.000000	0.000000
30.999319	weakprom	1.000000	0.000000	0.000000
31.999953	__chromosome_rbs	14.000000	0.000000	0.000000
31.999953	__ribosome	0.000000	0.000000	0.000000
31.999953	__vector_rbs	1.000000	0.000000	0.000000
31.999953	chromosome	0.000000	14.000000	7.142857
31.999953	chromprom	1.000000	0.000000	0.000000
31.999953	rnapol	2.000000	0.000000	0.000000
31.999953	rnapol-chromosome	0.000000	0.000000	0.000000
31.999953	rnapol-vector	0.000000	0.000000	0.000000
31.999953	vector	0.000000	1.000000	0.000000
31.999953	weakprom	1.000000	0.000000	0.000000
32.999130	__chromosome_rbs	14.000000	0.000000	0.000000
32.999130	__ribosome	1.000000	0.000000	0.000000
32.999130	__vector_rbs	1.000000	0.000000	0.000000
32.999130	chromosome	1.000000	14.000000	7.071429
32.999130	chromprom	1.000000	0.000000	0.000000
32.999130	rnapol	4.000000	0.000000	0.000000
32.999130	rnapol-chromosome	0.000000	0.000000	0.000000
32.999130	rnapol-vector	0.000000	0.000000	0.000000
32.999130	vector	0.000000	1.000000	0.000000
32.999130	weakprom	1.000000	0.000000	0.000000
34.000961	__chromosome_rbs	15.000000	0.000000	0.000000
34.000961	__ribosome	2.000000	0.000000	0.000000
34.000961	__vector_rbs	1.000000	0.000000	0.000000
34.000961	chromosome	2.000000	15.000000	6.533333
34.000961	chromprom	0.000000	0.000000	0.000000
34.000961	rnapol	3.000000	0.000000	0.000000
34.000961	rnapol-chromosome	0.000000	0.000000	0.000000
34.000961	rnapol-vector	0.000000	0.000000	0.000000
34.000961	vector	0.000000	1.000000	0.000000
34.000961	weakprom	1.000000	0.000000	0.000000
34.999212	__chromosome_rbs	16.000000	0.000000	0.000000
34.999212	__ribosome	1.000000	0.000000	0.000000
34.999212	__vector_rbs	1.000000	0.000000	0.000000
34.999212	chromosome	3.000000	17.000000	5.823529
34.999212	chromprom	1.000000	0.000000	0.000000
34.999212	rnapol	2.000000	0.000000	0.000000
34.999212	rnapol-chromosome	0.000000	0.000000	0.000000
34.999212	rnapol-vector	0.000000	0.000000	0.000000
34.999212	vector	0.000000	1.000000	0.000000
34.999212	weakprom	1.000000	0.000000	0.000000
35.999400	__chromosome_rbs	17.000000	0.000000	0.000000
35.999400	__ribosome	2.000000	0.000000	0.000000
35.999400	__vector_rbs	1.000000	0.000000	0.000000
35.999400	chromosome	5.000000	17.000000	5.764706
35.999400	chromprom	1.000000	0.000000	0.000000
35.999400	rnapol	2.000000	0.000000	0.000000
35.999400	rnapol-chromosome	0.000000	0.000000	0.000000
35.999400	rnapol-vector	0.000000	0.000000	0.000000
35.999400	vector	0.000000	1.000000	0.000000
35.999400	weakprom	1.000000	0.000000	0.000000
36.999060	__chromosome_rbs	16.000000	0.000000	0.000000
36.999060	__ribosome	5.000000	0.000000	0.000000
36.999060	__vector_rbs	1.000000	0.000000	0.000000
36.999060	chromosome	10.000000	18.000000	5.277778
36.999060	chromprom	0.000000	0.000000	0.000000
36.999060	rnapol	0.000000	0.000000	0.000000
36.999060	rnapol-chromosome	0.000000	0.000000	0.000000
36.999060	rnapol-vector	0.000000	0.000000	0.000000
36.999060	vector	0.000000	1.000000	0.000000
36.999060	weakprom	1.000000	0.000000	0.000000
37.999240	__chromosome_rbs	18.000000	0.000000	0.000000
37.999240	__ribosome	6.000000	0.000000	0.000000
37.999240	__vector_rbs	1.000000	0.000000	0.000000
37.999240	chromosome	12.000000	19.000000	4.947368
37.999240	chromprom	1.000000	0.000000	0.000000
37.999240	rnapol	0.000000	0.000000	0.000000
37.999240	rnapol-chromosome	0.000000	0.000000	0.000000
37.999240	rnapol-vector	0.000000	0.000000	0.000000
37.999240	vector	0.000000	1.000000	0.000000
37.999240	weakprom	1.000000	0.000000	0.000000
38.999656	__chromosome_rbs	18.000000	0.000000	0.000000
38.999656	__ribosome	11.000000	0.000000	0.000000
38.999656	__vector_rbs	1.000000	0.000000	0.000000
38.999656	chromosome	20.000000	19.000000	4.684211
38.999656	chromprom	1.000000	0.000000	0.000000
38.999656	rnapol	0.000000	0.000000	0.000000
38.999656	rnapol-chromosome	0.000000	0.000000	0.000000
38.999656	rnapol-vector	0.000000	0.000000	0.000000
38.999656	vector	0.000000	1.000000	0.000000
38.999656	weakprom	1.000000	0.000000	0.000000
39.999172	__chromosome_rbs	18.000000	0.000000	0.000000
39.999172	__ribosome	13.000000	0.000000	0.000000
39.999172	__vector_rbs	1.000000	0.000000	0.000000
39.999172	chromosome	26.000000	19.000000	4.578947
39.999172	chromprom	1.000000	0.000000	0.000000
39.999172	rnapol	0.000000	0.000000	0.000000
39.999172	rnapol-chromosome	0.000000	0.000000	0.000000
39.999172	rnapol-vector	0.000000	0.000000	0.000000
39.999172	vector	0.000000	1.000000	0.000000
39.999172	weakprom	1.000000	0.000000	0.000000
40.999295	__chromosome_rbs	19.000000	0.000000	0.000000
40.999295	__ribosome	13.000000	0.000000	0.000000
40.999295	__vector_rbs	1.000000	0.000000	0.000000
40.999295	chromosome	29.000000	19.000000	4.578947
40.999295	chromprom	1.000000	0.000000	0.000000
40.999295	rnapol	0.000000	0.000000	0.000000
40.999295	rnapol-chromosome	0.000000	0.000000	0.000000
40.999295	rnapol-vector	0.000000	0.000000	0.000000
40.999295	vector	0.000000	1.000000	0.000000
40.999295	weakprom	1.000000	0.000000	0.000000
41.999427	__chromosome_rbs	15.000000	0.000000	0.000000
41.999427	__ribosome	14.000000	0.000000	0.000000
41.999427	__vector_rbs	1.000000	0.000000	0.000000
41.999427	chromosome	37.000000	19.000000	4.526316
41.999427	chromprom	1.000000	0.000000	0.000000
41.999427	rnapol	0.000000	0.000000	0.000000
41.999427	rnapol-chromosome	0.000000	0.000000	0.000000
41.999427	rnapol-vector	0.000000	0.000000	0.000000
41.999427	vector	0.000000	1.000000	0.000000
41.999427	weakprom	1.000000	0.000000	0.000000
42.999129	__chromosome_rbs	18.000000	0.000000	0.000000
42.999129	__ribosome	15.000000	0.000000	0.000000
42.999129	__vector_rbs	1.000000	0.000000	0.000000
42.999129	chromosome	41.000000	19.000000	4.473684
42.999129	chromprom	1.000000	0.000000	0.000000
42.999129	rnapol	0.000000	0.000000	0.000000
42.999129	rnapol-chromosome	0.000000	0.000000	0.000000
42.999129	rnapol-vector	0.000000	0.000000	0.000000
42.999129	vector	0.000000	1.000000	0.000000
42.999129	weakprom	1.000000	0.000000	0.000000
43.999796	__chromosome_rbs	18.000000	0.000000	0.000000
43.999796	__ribosome	20.000000	0.000000	0.000000
43.999796	__vector_rbs	1.000000	0.000000	0.000000
43.999796	chromosome	50.000000	19.000000	4.210526
43.999796	chromprom	1.000000	0.000000	0.000000
43.999796	rnapol	0.000000	0.000000	0.000000
43.999796	rnapol-chromosome	0.000000	0.000000	0.000000
43.999796	rnapol-vector	0.000000	0.000000	0.000000
43.999796	vector	0.000000	1.000000	0.000000
43.999796	weakprom	1.000000	0.000000	0.000000
44.999200	__chromosome_rbs	18.000000	0.000000	0.000000
44.999200	__ribosome	21.000000	0.000000	0.000000
44.999200	__vector_rbs	1.000000	0.000000	0.000000
44.999200	chromosome	55.000000	19.000000	4.157895
44.999200	chromprom	1.000000	0.000000	0.000000
44.999200	rnapol	0.000000	0.000000	0.000000
44.999200	rnapol-chromosome	0.000000	0.000000	0.000000
44.999200	rnapol-vector	0.000000	0.000000	0.000000
44.999200	vector	0.000000	1.000000	0.000000
44.999200	weakprom	1.000000	0.000000	0.000000
45.999464	__chromosome_rbs	16.000000	0.000000	0.000000
45.999464	__ribosome	21.000000	0.000000	0.000000
45.999464	__vector_rbs	1.000000	0.000000	0.000000
45.999464	chromosome	60.000000	19.000000	4.157895
45.999464	chromprom	1.000000	0.000000	0.000000
45.999464	rnapol	0.000000	0.000000	0.000000
45.999464	rnapol-chromosome	0.000000	0.000000	0.000000
45.999464	rnapol-vector	0.000000	0.000000	0.000000
45.999464	vector	0.000000	1.000000	0.000000
45.999464	weakprom	1.000000	0.000000	0.000000
46.999212	__chromosome_rbs	15.000000	0.000000	0.000000
46.999212	__ribosome	18.000000	0.000000	0.000000
46.999212	__vector_rbs	1.000000	0.000000	0.000000
46.999212	chromosome	64.000000	19.000000	4.315789
46.999212	chromprom	1.000000	0.000000	0.000000
46.999212	rnapol	0.000000	0.000000	0.000000
46.999212	rnapol-chromosome	0.000000	0.000000	0.000000
46.999212	rnapol-vector	0.000000	0.000000	0.000000
46.999212	vector	0.000000	1.000000	0.000000
46.999212	weakprom	1.000000	0.000000	0.000000
47.999347	__chromosome_rbs	14.000000	0.000000	0.000000
47.999347	__ribosome	14.000000	0.000000	0.000000
47.999347	__vector_rbs	1.000000	0.000000	0.000000
47.999347	chromosome	67.000000	19.000000	4.526316
47.999347	chromprom	1.000000	0.000000	0.000000
47.999347	rnapol	0.000000	0.000000	0.000000
47.999347	rnapol-chromosome	0.000000	0.000000	0.000000
47.999347	rnapol-vector	0.000000	0.000000	0.000000
47.999347	vector	0.000000	1.000000	0.000000
47.999347	weakprom	1.000000	0.000000	0.000000
48.999620	__chromosome_rbs	15.000000	0.000000	0.000000
48.999620	__ribosome	14.000000	0.000000	0.000000
48.999620	__vector_rbs	1.000000	0.000000	0.000000
48.999620	chromosome	73.000000	19.000000	4.526316
48.999620	chromprom	1.000000	0.000000	0.000000
48.999620	rnapol	0.000000	0.000000	0.000000
48.999620	rnapol-chromosome	0.000000	0.000000	0.000000
48.999620	rnapol-vector	0.000000	0.000000	0.000000
48.999620	vector	0.000000	1.000000	0.000000
48.999620	weakprom	1.000000	0.000000	0.000000
49.999168	__chromosome_rbs	17.000000	0.000000	0.000000
49.999168	__ribosome	14.000000	0.000000	0.000000
49.999168	__vector_rbs	1.000000	0.000000	0.000000
49.999168	chromosome	77.000000	19.000000	4.526316
49.999168	chromprom	1.000000	0.000000	0.000000
49.999168	rnapol	0.000000	0.000000	0.000000
49.999168	rnapol-chromosome	0.000000	0.000000	0.000000
49.999168	rnapol-vector	0.000000	0.000000	0.000000
49.999168	vector	0.000000	1.000000	0.000000
49.999168	weakprom	1.000000	0.000000	0.000000
50.999058	__chromosome_rbs	17.000000	0.000000	0.000000
50.999058	__ribosome	8.000000	0.000000	0.000000
50.999058	__vector_rbs	1.000000	0.000000	0.000000
50.999058	chromosome	78.000000	19.000000	4.842105
50.999058	chromprom	0.000000	0.000000	0.000000
50.999058	rnapol	0.000000	0.000000	0.000000
50.999058	rnapol-chromosome	0.000000	0.000000	0.000000
50.999058	rnapol-vector	0.000000	0.000000	0.000000
50.999058	vector	0.000000	1.000000	0.000000
50.999058	weakprom	1.000000	0.000000	0.000000
51.999540	__chromosome_rbs	19.000000	0.000000	0.000000
51.999540	__ribosome	11.000000	0.000000	0.000000
51.999540	__vector_rbs	1.000000	0.000000	0.000000
51.999540	chromosome	82.000000	20.000000	4.450000
51.999540	chromprom	1.000000	0.000000	0.000000
51.999540	rnapol	0.000000	0.000000	0.000000
