time	species	protein	transcript	ribo_density
15.999624	rnapol-vector	0.000000	0.000000	0.000000
15.999624	vector	0.000000	0.000000	0.000000
16.999401	__chromosome_rbs	9.000000	0.000000	0.000000
16.999401	__ribosome	17.000000	0.000000	0.000000
16.999401	__vector_rbs	0.000000	0.000000	0.000000
16.999401	chromosome	0.000000	10.000000	8.300000
16.999401	chromprom	1.000000	0.000000	0.000000
16.999401	medprom	1.000000	0.000000	0.000000
16.999401	rnapol	0.000000	0.000000	0.000000
16.999401	rnapol-chromosome	0.000000	0.000000	0.000000
16.999401	rnapol-vector	0.000000	0.000000	0.000000
16.999401	vector	0.000000	0.000000	0.000000
18.000097	__chromosome_rbs	8.000000	0.000000	0.000000
18.000097	__ribosome	13.000000	0.000000	0.000000
18.000097	__vector_rbs	0.000000	0.000000	0.000000
18.000097	chromosome	0.000000	10.000000	8.700000
18.000097	chromprom	1.000000	0.000000	0.000000
18.000097	medprom	1.000000	0.000000	0.000000
18.000097	rnapol	0.000000	0.000000	0.000000
18.000097	rnapol-chromosome	0.000000	0.000000	0.000000
18.000097	rnapol-vector	0.000000	0.000000	0.000000
18.000097	vector	0.000000	0.000000	0.000000
18.999578	__chromosome_rbs	10.000000	0.000000	0.000000
18.999578	__ribosome	12.000000	0.000000	0.000000
18.999578	__vector_rbs	0.000000	0.000000	0.000000
18.999578	chromosome	0.000000	10.000000	8.800000
18.999578	chromprom	1.000000	0.000000	0.000000
18.999578	medprom	1.000000	0.000000	0.000000
18.999578	rnapol	0.000000	0.000000	0.000000
18.999578	rnapol-chromosome	0.000000	0.000000	0.000000
18.999578	rnapol-vector	0.000000	0.000000	0.000000
18.999578	vector	0.000000	0.000000	0.000000
19.999465	__chromosome_rbs	9.000000	0.000000	0.000000
19.999465	__ribosome	11.000000	0.000000	0.000000
19.999465	__vector_rbs	0.000000	0.000000	0.000000
19.999465	chromosome	0.000000	10.000000	8.900000
19.999465	chromprom	1.000000	0.000000	0.000000
19.999465	medprom	1.000000	0.000000	0.000000
19.999465	rnapol	0.000000	0.000000	0.000000
19.999465	rnapol-chromosome	0.000000	0.000000	0.000000
19.999465	rnapol-vector	0.000000	0.000000	0.000000
19.999465	vector	0.000000	0.000000	0.000000
20.999004	__chromosome_rbs	10.000000	0.000000	0.000000
20.999004	__ribosome	11.000000	0.000000	0.000000
20.999004	__vector_rbs	0.000000	0.000000	0.000000
20.999004	chromosome	0.000000	10.000000	8.900000
20.999004	chromprom	1.000000	0.000000	0.000000
20.999004	medprom	1.000000	0.000000	0.000000
20.999004	rnapol	0.000000	0.000000	0.000000
20.999004	rnapol-chromosome	0.000000	0.000000	0.000000
20.999004	rnapol-vector	0.000000	0.000000	0.000000
20.999004	vector	0.000000	0.000000	0.000000
21.999332	__chromosome_rbs	9.000000	0.000000	0.000000
21.999332	__ribosome	9.000000	0.000000	0.000000
21.999332	__vector_rbs	0.000000	0.000000	0.000000
21.999332	chromosome	0.000000	10.000000	9.100000
21.999332	chromprom	1.000000	0.000000	0.000000
21.999332	medprom	1.000000	0.000000	0.000000
21.999332	rnapol	0.000000	0.000000	0.000000
21.999332	rnapol-chromosome	0.000000	0.000000	0.000000
21.999332	rnapol-vector	0.000000	0.000000	0.000000
21.999332	vector	0.000000	0.000000	0.000000
22.999004	__chromosome_rbs	9.000000	0.000000	0.000000
22.999004	__ribosome	8.000000	0.000000	0.000000
22.999004	__vector_rbs	0.000000	0.000000	0.000000
22.999004	chromosome	0.000000	10.000000	9.200000
22.999004	chromprom	1.000000	0.000000	0.000000
22.999004	medprom	1.000000	0.000000	0.000000
22.999004	rnapol	0.000000	0.000000	0.000000
22.999004	rnapol-chromosome	0.000000	0.000000	0.000000
22.999004	rnapol-vector	0.000000	0.000000	0.000000
22.999004	vector	0.000000	0.000000	0.000000
23.999589	__chromosome_rbs	10.000000	0.000000	0.000000
23.999589	__ribosome	8.000000	0.000000	0.000000
23.999589	__vector_rbs	0.000000	0.000000	0.000000
23.999589	chromosome	0.000000	10.000000	9.200000
23.999589	chromprom	1.000000	0.000000	0.000000
23.999589	medprom	1.000000	0.000000	0.000000
23.999589	rnapol	0.000000	0.000000	0.000000
23.999589	rnapol-chromosome	0.000000	0.000000	0.000000
23.999589	rnapol-vector	0.000000	0.000000	0.000000
23.999589	vector	0.000000	0.000000	0.000000
24.999805	__chromosome_rbs	9.000000	0.000000	0.000000
24.999805	__ribosome	6.000000	0.000000	0.000000
24.999805	__vector_rbs	0.000000	0.000000	0.000000
24.999805	chromosome	0.000000	10.000000	9.400000
24.999805	chromprom	1.000000	0.000000	0.000000
24.999805	medprom	1.000000	0.000000	0.000000
24.999805	rnapol	0.000000	0.000000	0.000000
24.999805	rnapol-chromosome	0.000000	0.000000	0.000000
24.999805	rnapol-vector	0.000000	0.000000	0.000000
24.999805	vector	0.000000	0.000000	0.000000
25.999248	__chromosome_rbs	10.000000	0.000000	0.000000
25.999248	__ribosome	5.000000	0.000000	0.000000
25.999248	__vector_rbs	0.000000	0.000000	0.000000
25.999248	chromosome	0.000000	10.000000	9.500000
25.999248	chromprom	1.000000	0.000000	0.000000
25.999248	medprom	1.000000	0.000000	0.000000
25.999248	rnapol	1.000000	0.000000	0.000000
25.999248	rnapol-chromosome	0.000000	0.000000	0.000000
25.999248	rnapol-vector	0.000000	0.000000	0.000000
25.999248	vector	0.000000	0.000000	0.000000
26.999016	__chromosome_rbs	9.000000	0.000000	0.000000
26.999016	__ribosome	4.000000	0.000000	0.000000
26.999016	__vector_rbs	0.000000	0.000000	0.000000
26.999016	chromosome	0.000000	10.000000	9.600000
26.999016	chromprom	1.000000	0.000000	0.000000
26.999016	medprom	1.000000	0.000000	0.000000
26.999016	rnapol	2.000000	0.000000	0.000000
26.999016	rnapol-chromosome	0.000000	0.000000	0.000000
26.999016	rnapol-vector	0.000000	0.000000	0.000000
26.999016	vector	0.000000	0.000000	0.000000
27.999213	__chromosome_rbs	10.000000	0.000000	0.000000
27.999213	__ribosome	3.000000	0.000000	0.000000
27.999213	__vector_rbs	0.000000	0.000000	0.000000
27.999213	chromosome	0.000000	10.000000	9.700000
27.999213	chromprom	1.000000	0.000000	0.000000
27.999213	medprom	1.000000	0.000000	0.000000
27.999213	rnapol	3.000000	0.000000	0.000000
27.999213	rnapol-chromosome	0.000000	0.000000	0.000000
27.999213	rnapol-vector	0.000000	0.000000	0.000000
27.999213	vector	0.000000	0.000000	0.000000
28.999797	__chromosome_rbs	10.000000	0.000000	0.000000
28.999797	__ribosome	3.000000	0.000000	0.000000
28.999797	__vector_rbs	0.000000	0.000000	0.000000
28.999797	chromosome	0.000000	10.000000	9.700000
28.999797	chromprom	1.000000	0.000000	0.000000
28.999797	medprom	1.000000	0.000000	0.000000
28.999797	rnapol	5.000000	0.000000	0.000000
28.999797	rnapol-chromosome	0.000000	0.000000	0.000000
28.999797	rnapol-vector	0.000000	0.000000	0.000000
28.999797	vector	0.000000	0.000000	0.000000
29.999020	__chromosome_rbs	10.000000	0.000000	0.000000
29.999020	__ribosome	3.000000	0.000000	0.000000
29.999020	__vector_rbs	0.000000	0.000000	0.000000
29.999020	chromosome	0.000000	10.000000	9.700000
29.999020	chromprom	0.000000	0.000000	0.000000
29.999020	medprom	1.000000	0.000000	0.000000
29.999020	rnapol	4.000000	0.000000	0.000000
29.999020	rnapol-chromosome	0.000000	0.000000	0.000000
29.999020	rnapol-vector	0.000000	0.000000	0.000000
29.999020	vector	0.000000	0.000000	0.000000
30.999148	__chromosome_rbs	12.000000	0.000000	0.000000
30.999148	__ribosome	3.000000	0.000000	0.000000
30.999148	__vector_rbs	0.000000	0.000000	0.000000
30.999148	chromosome	0.000000	12.000000	8.083333
30.999148	chromprom	0.000000	0.000000	0.000000
30.999148	medprom	1.000000	0.000000	0.000000
30.999148	rnapol	5.000000	0.000000	0.000000
30.999148	rnapol-chromosome	0.000000	0.000000	0.000000
30.999148	rnapol-vector	0.000000	0.000000	0.000000
30.999148	vector	0.000000	0.000000	0.000000
31.999259	__chromosome_rbs	13.000000	0.000000	0.000000
31.999259	__ribosome	3.000000	0.000000	0.000000
31.999259	__vector_rbs	0.000000	0.000000	0.000000
31.999259	chromosome	0.000000	13.000000	7.461538
31.999259	chromprom	1.000000	0.000000	0.000000
31.999259	medprom	1.000000	0.000000	0.000000
31.999259	rnapol	7.000000	0.000000	0.000000
31.999259	rnapol-chromosome	0.000000	0.000000	0.000000
31.999259	rnapol-vector	0.000000	0.000000	0.000000
31.999259	vector	0.000000	0.000000	0.000000
32.999090	__chromosome_rbs	14.000000	0.000000	0.000000
32.999090	__ribosome	2.000000	0.000000	0.000000
32.999090	__vector_rbs	1.000000	0.000000	0.000000
32.999090	chromosome	0.000000	14.000000	7.000000
32.999090	chromprom	0.000000	0.000000	0.000000
32.999090	medprom	1.000000	0.000000	0.000000
32.999090	rnapol	4.000000	0.000000	0.000000
32.999090	rnapol-chromosome	0.000000	0.000000	0.000000
32.999090	rnapol-vector	0.000000	0.000000	0.000000
32.999090	vector	0.000000	1.000000	0.000000
33.999594	__chromosome_rbs	15.000000	0.000000	0.000000
33.999594	__ribosome	3.000000	0.000000	0.000000
33.999594	__vector_rbs	1.000000	0.000000	0.000000
33.999594	chromosome	1.000000	15.000000	6.466667
33.999594	chromprom	1.000000	0.000000	0.000000
33.999594	medprom	1.000000	0.000000	0.000000
33.999594	rnapol	3.000000	0.000000	0.000000
33.999594	rnapol-chromosome	0.000000	0.000000	0.000000
33.999594	rnapol-vector	0.000000	0.000000	0.000000
33.999594	vector	0.000000	1.000000	0.000000
34.999085	__chromosome_rbs	16.000000	0.000000	0.000000
34.999085	__ribosome	9.000000	0.000000	0.000000
34.999085	__vector_rbs	1.000000	0.000000	0.000000
34.999085	chromosome	7.000000	16.000000	5.687500
34.999085	chromprom	0.000000	0.000000	0.000000
34.999085	medprom	1.000000	0.000000	0.000000
34.999085	rnapol	2.000000	0.000000	0.000000
34.999085	rnapol-chromosome	0.000000	0.000000	0.000000
34.999085	rnapol-vector	0.000000	0.000000	0.000000
34.999085	vector	0.000000	1.000000	0.000000
35.999702	__chromosome_rbs	15.000000	0.000000	0.000000
35.999702	__ribosome	10.000000	0.000000	0.000000
35.999702	__vector_rbs	1.000000	0.000000	0.000000
35.999702	chromosome	10.000000	17.000000	5.294118
35.999702	chromprom	1.000000	0.000000	0.000000
35.999702	medprom	1.000000	0.000000	0.000000
35.999702	rnapol	2.000000	0.000000	0.000000
35.999702	rnapol-chromosome	0.000000	0.000000	0.000000
35.999702	rnapol-vector	0.000000	0.000000	0.000000
35.999702	vector	0.000000	1.000000	0.000000
36.999672	__chromosome_rbs	15.000000	0.000000	0.000000
36.999672	__ribosome	9.000000	0.000000	0.000000
36.999672	__vector_rbs	1.000000	0.000000	0.000000
36.999672	chromosome	13.000000	17.000000	5.352941
36.999672	chromprom	1.000000	0.000000	0.000000
36.999672	medprom	1.000000	0.000000	0.000000
36.999672	rnapol	2.000000	0.000000	0.000000
36.999672	rnapol-chromosome	0.000000	0.000000	0.000000
36.999672	rnapol-vector	0.000000	0.000000	0.000000
36.999672	vector	0.000000	1.000000	0.000000
37.999058	__chromosome_rbs	13.000000	0.000000	0.000000
37.999058	__ribosome	10.000000	0.000000	0.000000
37.999058	__vector_rbs	1.000000	0.000000	0.000000
37.999058	chromosome	20.000000	18.000000	5.000000
37.999058	chromprom	1.000000	0.000000	0.000000
37.999058	medprom	1.000000	0.000000	0.000000
37.999058	rnapol	1.000000	0.000000	0.000000
37.999058	rnapol-chromosome	0.000000	0.000000	0.000000
37.999058	rnapol-vector	0.000000	0.000000	0.000000
37.999058	vector	0.000000	1.000000	0.000000
38.999718	__chromosome_rbs	17.000000	0.000000	0.000000
38.999718	__ribosome	14.000000	0.000000	0.000000
38.999718	__vector_rbs	1.000000	0.000000	0.000000
38.999718	chromosome	26.000000	18.000000	4.777778
38.999718	chromprom	1.000000	0.000000	0.000000
38.999718	medprom	1.000000	0.000000	0.000000
38.999718	rnapol	1.000000	0.000000	0.000000
38.999718	rnapol-chromosome	0.000000	0.000000	0.000000
38.999718	rnapol-vector	0.000000	0.000000	0.000000
38.999718	vector	0.000000	1.000000	0.000000
39.999470	__chromosome_rbs	11.000000	0.000000	0.000000
39.999470	__ribosome	17.000000	0.000000	0.000000
39.999470	__vector_rbs	1.000000	0.000000	0.000000
39.999470	chromosome	36.000000	18.000000	4.611111
39.999470	chromprom	1.000000	0.000000	0.000000
39.999470	medprom	1.000000	0.000000	0.000000
39.999470	rnapol	1.000000	0.000000	0.000000
39.999470	rnapol-chromosome	0.000000	0.000000	0.000000
39.999470	rnapol-vector	0.000000	0.000000	0.000000
39.999470	vector	0.000000	1.000000	0.000000
40.999403	__chromosome_rbs	16.000000	0.000000	0.000000
40.999403	__ribosome	20.000000	0.000000	0.000000
40.999403	__vector_rbs	1.000000	0.000000	0.000000
40.999403	chromosome	44.000000	18.000000	4.388889
40.999403	chromprom	0.000000	0.000000	0.000000
40.999403	medprom	1.000000	0.000000	0.000000
40.999403	rnapol	0.000000	0.000000	0.000000
40.999403	rnapol-chromosome	0.000000	0.000000	0.000000
40.999403	rnapol-vector	0.000000	0.000000	0.000000
40.999403	vector	0.000000	1.000000	1.000000
41.999261	__chromosome_rbs	19.000000	0.000000	0.000000
41.999261	__ribosome	27.000000	0.000000	0.000000
41.999261	__vector_rbs	1.000000	0.000000	0.000000
41.999261	chromosome	52.000000	19.000000	3.789474
41.999261	chromprom	1.000000	0.000000	0.000000
41.999261	medprom	1.000000	0.000000	0.000000
41.999261	rnapol	0.000000	0.000000	0.000000
41.999261	rnapol-chromosome	0.000000	0.000000	0.000000
41.999261	rnapol-vector	0.000000	0.000000	0.000000
41.999261	vector	0.000000	1.000000	1.000000
42.999346	__chromosome_rbs	11.000000	0.000000	0.000000
42.999346	__ribosome	19.000000	0.000000	0.000000
42.999346	__vector_rbs	1.000000	0.000000	0.000000
42.999346	chromosome	57.000000	19.000000	4.210526
42.999346	chromprom	1.000000	0.000000	0.000000
42.999346	medprom	1.000000	0.000000	0.000000
42.999346	rnapol	0.000000	0.000000	0.000000
42.999346	rnapol-chromosome	0.000000	0.000000	0.000000
42.999346	rnapol-vector	0.000000	0.000000	0.000000
42.999346	vector	0.000000	1.000000	1.000000
43.999169	__chromosome_rbs	15.000000	0.000000	0.000000
43.999169	__ribosome	21.000000	0.000000	0.000000
43.999169	__vector_rbs	1.000000	0.000000	0.000000
43.999169	chromosome	64.000000	19.000000	4.105263
43.999169	chromprom	1.000000	0.000000	0.000000
43.999169	medprom	1.000000	0.000000	0.000000
43.999169	rnapol	0.000000	0.000000	0.000000
43.999169	rnapol-chromosome	0.000000	0.000000	0.000000
43.999169	rnapol-vector	0.000000	0.000000	0.000000
43.999169	vector	0.000000	1.000000	1.000000
44.999660	__chromosome_rbs	17.000000	0.000000	0.000000
44.999660	__ribosome	24.000000	0.000000	0.000000
44.999660	__vector_rbs	1.000000	0.000000	0.000000
44.999660	chromosome	72.000000	19.000000	3.947368
44.999660	chromprom	1.000000	0.000000	0.000000
44.999660	medprom	1.000000	0.000000	0.000000
44.999660	rnapol	0.000000	0.000000	0.000000
44.999660	rnapol-chromosome	0.000000	0.000000	0.000000
44.999660	rnapol-vector	0.000000	0.000000	0.000000
44.999660	vector	0.000000	1.000000	1.000000
45.999242	__chromosome_rbs	18.000000	0.000000	0.000000
45.999242	__ribosome	24.000000	0.000000	0.000000
45.999242	__vector_rbs	1.000000	0.000000	0.000000
45.999242	chromosome	75.000000	19.000000	3.947368
45.999242	chromprom	1.000000	0.000000	0.000000
45.999242	medprom	1.000000	0.000000	0.000000
45.999242	rnapol	0.000000	0.000000	0.000000
45.999242	rnapol-chromosome	0.000000	0.000000	0.000000
45.999242	rnapol-vector	0.000000	0.000000	0.000000
45.999242	vector	0.000000	1.000000	1.000000
46.999399	__chromosome_rbs	16.000000	0.000000	0.000000
46.999399	__ribosome	21.000000	0.000000	0.000000
46.999399	__vector_rbs	0.000000	0.000000	0.000000
46.999399	chromosome	80.000000	19.000000	4.052632
46.999399	chromprom	1.000000	0.000000	0.000000
46.999399	medprom	1.000000	0.000000	0.000000
46.999399	rnapol	0.000000	0.000000	0.000000
46.999399	rnapol-chromosome	0.000000	0.000000	0.000000
46.999399	rnapol-vector	0.000000	0.000000	0.000000
46.999399	vector	0.000000	1.000000	2.000000
47.999457	__chromosome_rbs	16.000000	0.000000	0.000000
47.999457	__ribosome	17.000000	0.000000	0.000000
47.999457	__vector_rbs	1.000000	0.000000	0.000000
47.999457	chromosome	81.000000	19.000000	4.263158
47.999457	chromprom	1.000000	0.000000	0.000000
47.999457	medprom	1.000000	0.000000	0.000000
47.999457	rnapol	0.000000	0.000000	0.000000
47.999457	rnapol-chromosome	0.000000	0.000000	0.000000
47.999457	rnapol-vector	0.000000	0.000000	0.000000
47.999457	vector	0.000000	1.000000	2.000000
48.999292	__chromosome_rbs	13.000000	0.000000	0.000000
48.999292	__ribosome	11.000000	0.000000	0.000000
48.999292	__vector_rbs	1.000000	0.000000	0.000000
48.999292	chromosome	82.000000	19.000000	4.578947
48.999292	chromprom	1.000000	0.000000	0.000000
48.999292	medprom	1.000000	0.000000	0.000000
48.999292	rnapol	0.000000	0.000000	0.000000
48.999292	rnapol-chromosome	0.000000	0.000000	0.000000
48.999292	rnapol-vector	0.000000	0.000000	0.000000
48.999292	vector	0.000000	1.000000	2.000000
49.999596	__chromosome_rbs	16.000000	0.000000	0.000000
49.999596	__ribosome	7.000000	0.000000	0.000000
49.999596	__vector_rbs	1.000000	0.000000	0.000000
49.999596	chromosome	84.000000	19.000000	4.789474
49.999596	chromprom	1.000000	0.000000	0.000000
49.999596	medprom	1.000000	0.000000	0.000000
49.999596	rnapol	0.000000	0.000000	0.000000
49.999596	rnapol-chromosome	0.000000	0.000000	0.000000
49.999596	rnapol-vector	0.000000	0.000000	0.000000
49.999596	vector	0.000000	1.000000	2.000000
51.000101	__chromosome_rbs	19.000000	0.000000	0.000000
51.000101	__ribosome	9.000000	0.000000	0.000000
51.000101	__vector_rbs	1.000000	0.000000	0.000000
51.000101	chromosome	87.000000	19.000000	4.684211
51.000101	chromprom	1.000000	0.000000	0.000000
51.000101	medprom	1.000000	0.000000	0.000000
51.000101	rnapol	0.000000	0.000000	0.000000
51.000101	rnapol-chromosome	0.000000	0.000000	0.000000
51.000101	rnapol-vector	0.000000	0.000000	0.000000
51.000101	vector	0.000000	1.000000	2.000000
51.999961	__chromosome_rbs	18.000000	0.000000	0.000000
51.999961	__ribosome	7.000000	0.000000	0.000000
51.999961	__vector_rbs	1.000000	0.000000	0.000000
51.999961	chromosome	88.000000	19.000000	4.789474
51.999961	chromprom	1.000000	0.000000	0.000000
51.999961	medprom	1.000000	0.000000	0.000000
51.999961	rnapol	0.000000	0.000000	0.000000
51.999961	rnapol-chromosome	0.000000	0.000000	0.000000
